clade_name	NCBI_tax_id	MET0001	MET0002	MET0004	MET0005	MET0006	MET0007	MET0008	MET0009	MET0010	MET0011	MET0012	MET0013	MET0014	MET0015	MET0016	MET0017	MET0020	MET0021	MET0022	MET0023	MET0024	MET0025	MET0026	MET0027	MET0028	MET0029	MET0030	MET0031	MET0032	MET0033	MET0034	MET0035	MET0038	MET0039	MET0040	MET0041	MET0042	MET0043	MET0044	MET0045	MET0046	MET0047	MET0048	MET0049	MET0050	MET0051	MET0052	MET0053	MET0054	MET0055	MET0056	MET0057	MET0060	MET0061	MET0062	MET0064	MET0065	MET0066	MET0067	MET0068	MET0069	MET0070	MET0073	MET0074	MET0075	MET0076	MET0081	MET0082	MET0083	MET0084	MET0085	MET0086	MET0087	MET0088	MET0089	MET0090	MET0091	MET0092	MET0093	MET0094	MET0095	MET0096	MET0097	MET0100	MET0102	MET0103	MET0104	MET0105	MET0106	MET0107	MET0108	MET0109	MET0110	MET0111	MET0112	MET0113	MET0114	MET0115	MET0116	MET0117	MET0118	MET0119	MET0120	MET0121	MET0122	MET0123	MET0124	MET0125	MET0126	MET0127	MET0128	MET0129	MET0130	MET0131	MET0132	MET0133	MET0134	MET0135	MET0136	MET0137	MET0138	MET0139	MET0141	MET0142	MET0143	MET0144	MET0155	MET0156	MET0157	MET0158	MET0159	MET0160	MET0161	MET0162	MET0163	MET0164	MET0165	MET0166	MET0167	MET0168	MET0169	MET0170	MET0171	MET0172	MET0173	MET0174	MET0175	MET0176	MET0177	MET0178	MET0179	MET0180	MET0181	MET0182	MET0183	MET0184	MET0185	MET0186	MET0187	MET0188	MET0189	MET0190	MET0191	MET0192	MET0193	MET0194	MET0195	MET0196	MET0197	MET0198	MET0199	MET0200	MET0201	MET0202	MET0203	MET0204	MET0205	MET0206	MET0207	MET0208	MET0209	MET0210	MET0211	MET0212	MET0213	MET0214	MET0215	MET0216	MET0217	MET0218	MET0219	MET0220	MET0221	MET0222	MET0223	MET0224	MET0225	MET0226	MET0227	MET0228	MET0229	MET0230	MET0231	MET0232	MET0233	MET0234	MET0235	MET0236	MET0237	MET0238	MET0239	MET0240	MET0241	MET0243	MET0244	MET0245	MET0246	MET0247	MET0248	MET0249	MET0250	MET0251	MET0252	MET0253	MET0254	MET0255	MET0256	MET0257	MET0258	MET0259	MET0260	MET0261	MET0262	MET0263	MET0264	MET0265	MET0266	MET0267	MET0268	MET0269	MET0270	MET0271	MET0272	MET0273	MET0274	MET0275	MET0276	MET0277	MET0278	MET0279	MET0280	MET0281	MET0282	MET0283	MET0284	MET0285	MET0286	MET0287	MET0288	MET0289	MET0290	MET0291	MET0292	MET0293	MET0294	MET0295	MET0296	MET0297	MET0298	MET0299	MET0300	MET0301	MET0302	MET0303	MET0304	MET0305	MET0306	MET0307	MET0308	MET0309	MET0310	MET0311	MET0312	MET0313	MET0314	MET0315	MET0316	MET0317	MET0318	MET0319	MET0320
s__Cutibacterium_acnes	0	76.56165	2.53939	0.38547	80.09892	4.64274	2.91034	0.4706	96.62303	54.41965	92.12975	96.05838	80.90814	93.40757	99.28992	0.57191	0.46557	52.40193	15.85849	87.70895	82.39052	37.46445	0.93554	93.65694	97.24969	13.6816	96.78035	39.9451	89.75505	44.87626	87.81258	10.43283	26.42598	97.66351	84.70794	70.84524	68.56073	72.12875	99.64883	5.89792	0.79625	99.34231	97.52087	42.20096	89.15835	98.54009	5.81243	99.68779	9.52569	0.24092	0.20574	1.5454	98.15265	97.87178	97.11138	20.66643	50.38811	36.57433	31.85321	88.38032	19.89209	99.8373	11.38463	94.87924	99.41125	94.84497	22.48258	95.14434	1.53505	6.75477	0.89803	0.59402	90.61087	78.38924	23.98596	96.97271	54.1033	94.98909	94.19565	80.3438	52.95285	3.23557	49.97902	99.22227	53.86932	78.33689	20.71484	98.21695	74.0682	9.95252	1.13601	14.14398	0.0	0.01145	0.43202	0.17911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35759	0.0	21.75309	4.9019	0.0	0.0	0.0	2.30224	3.07779	30.13295	0.92298	0.85431	100	93.16618	78.41942	97.03133	0.92027	93.05516	22.88926	41.48246	3.08081	10.27523	38.61748	78.36996	28.5305	79.06455	0.1188	37.61414	74.85529	74.53896	63.51165	6.6665	29.24187	72.58101	81.3273	24.88877	69.51841	85.96728	26.28703	28.01174	72.48212	14.98975	21.26123	55.52207	29.50514	32.39309	3.98653	0.28035	1.27293	0.0624	0.0	59.9867	36.32613	75.3434	11.4446	19.13194	39.69306	38.67209	46.06903	6.95015	0.12462	4.04516	0.0448	42.01622	0.00535	50.30997	15.00548	53.62644	10.28276	0.0	56.17441	85.81425	72.93411	19.8314	44.03314	53.57731	56.48054	70.08133	0.07318	33.0039	92.22699	4.69905	0.1618	89.25028	97.13089	31.65142	0.16353	92.84067	83.65799	96.73831	68.68463	34.40932	51.47291	52.04149	57.18939	0.04816	98.2168	90.99752	1.17955	2.16162	30.956	96.83572	12.97834	0.59478	93.87351	77.66958	90.2097	62.6421	12.97647	35.413	59.50261	0.84282	93.20775	93.71275	52.23325	22.51888	57.31561	92.62672	5.92023	1.32173	75.66167	87.00792	84.76768	84.03159	15.70005	89.05511	63.72522	36.55632	57.24753	90.92691	59.39685	43.07717	2.72609	85.49508	0.30694	1.70873	70.40692	34.94267	83.02748	97.28475	91.94527	52.06374	84.69983	51.83904	33.47537	51.30627	90.38083	67.30229	24.79548	8.82708	71.96904	1.12774	3.14389	40.65116	83.09248	83.83042	94.84993	82.2038	66.14127	91.8144	47.51244	57.54293	63.73614	97.10731	85.80467	30.17618	1.03064	94.83656	3.52609	2.41893	92.28475	80.17646	95.85438	95.6715	90.27773	25.39955	94.97751	48.87305	90.73505	69.35338	88.27684	92.24048	60.42892	7.93614	75.81455	0.68927	3.96586	81.39908
s__Neisseria_meningitidis	0	2.89148	0.12729	19.05427	0.53768	0.12146	19.66907	32.5788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.22828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Malassezia_restricta	0	2.66196	0.04509	0.0	2.35974	0.05427	0.0	0.0	0.99641	0.0	2.53281	2.42148	4.25165	0.21607	0.11438	0.04769	0.0	1.02389	0.18143	1.66427	1.14251	0.00743	0.0	0.07663	0.00019	0.09166	1.10982	0.22355	0.80032	18.58791	0.50853	0.37836	0.0	0.90016	2.92187	3.7222	1.76743	2.08038	0.05269	0.3993	0.0	0.07683	0.24245	1.26569	0.0	0.60519	11.28709	0.25139	0.0	0.0	0.0	0.0	0.57027	1.70046	2.40386	14.45578	3.03991	1.20636	2.14745	0.73446	0.3359	0.00904	0.0	2.58295	0.22622	3.99552	0.32694	0.70587	0.04136	0.11102	0.00082	0.0	0.84769	0.3024	1.10877	0.51075	0.0	1.36655	1.70117	0.30732	0.52457	0.00537	0.708	0.00334	4.35536	0.7538	0.20582	0.12045	0.07565	0.00578	0.03563	0.08537	0.0	0.0337	0.73547	0.69577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06678	0.67839	0.0	0.0	0.0	0.0	0.0	0.01842	0.07097	0.09681	0	0.15447	0.0	0.07365	0.20275	3.9154	0.32748	2.32645	0.00733	0.0	0.99692	10.74654	1.28235	9.8806	0.01501	40.85659	5.9687	11.61475	17.78723	0.7177	21.44434	14.68635	12.28755	3.85367	6.12807	12.86387	1.94923	20.75096	16.04077	50.26564	48.6997	12.21518	10.6839	9.79159	1.1599	0.04849	0.23048	0.0134	0.0	10.33999	40.99715	18.92783	75.43249	72.38815	14.10872	16.68868	14.33415	2.87708	0.02271	1.57738	0.02903	19.49038	0.0	11.84753	73.10021	16.16655	0.0	0.0	22.26079	2.37434	3.00377	7.49081	1.50983	1.53867	1.86061	2.68661	0.0	0.30604	2.40775	0.23397	0.0	0.22626	0.01804	0.64475	0.0	0.18071	0.38888	0.49237	1.16269	0.5043	0.90307	0.72404	1.11293	0.0	0.0274	0.07151	0.0	0.02971	0.20049	0.0293	0.17359	0.0	3.49525	7.41262	2.27233	19.03286	0.93289	3.17435	6.45869	0.02341	4.60817	1.61768	11.32926	1.65774	9.15654	0.60476	0.70557	0.0	2.28421	2.77921	0.16204	4.70735	2.72399	4.57572	2.69695	0.2954	1.96382	0.62968	1.49708	1.51828	0.09274	0.78515	0.00646	0.07213	2.57926	11.97411	9.71724	0.21293	2.9009	7.71463	8.50302	3.63165	2.37189	8.7561	0.70819	3.48548	2.78161	0.21031	7.93013	0.01441	0.30128	6.83393	3.03502	1.32735	0.0451	9.07655	30.50021	4.62498	1.61316	0.22877	2.47073	0.96213	1.75751	1.33848	0.01007	4.38721	0.0	0.06578	3.56585	0.96735	1.50964	0.06225	2.14162	0.74438	0.7694	0.6738	0.13004	0.83536	0.13343	0.24239	0.89398	0.13336	2.59925	0.0	0.04291	0.80758
s__Streptococcus_pneumoniae	0	2.26384	0.14269	26.85289	0.35913	0.08748	10.56185	13.35599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83328	0.28883	0.18831	0.09652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42617	0.0	0.28143	0.02054	0.0	0.0	0.0	0.0	0.0	0.0	0.03379	0.0	0.0	0.0	0.0	0.0	0.0	0.06438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Streptococcus_mutans	0	1.96435	0.15342	16.83823	0.43055	0.10539	15.65325	24.37222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76806	0.0	0.0	0.0	0.0	0.0	1.68813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.05186	0.0	0.0	0.0	0.0	0.75757	0.0	0.0	0.0	0.02969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03123	0.15489	0.0	0.01435	0.0	0.0	0.00379	0.0	0.0	0.0	0.0	0.03222	0.0	0.0	0.0	0.0	0.0	0.01806	0.00245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Staphylococcus_capitis	0	1.76313	65.93734	0.01257	0.29636	53.4229	10.61144	0.01335	0.10223	0.0	1.11894	0.15275	6.73726	0.23113	0.0	0.02643	0.0	1.29819	0.05641	0.35008	0.45061	0.0	0.0	0.07259	0.0	0.06283	1.88644	0.39292	0.72327	3.44308	3.19109	11.64352	0.0	0.47441	0.67672	0.67768	1.15663	0.87645	0.02358	0.60007	0.0	0.06138	0.01164	0.0	0.0	0.0	0.0	0.0	0.0	1.07555	0.0	0.0	0.0	0.0	0.0	0.51959	0.0	0.01114	0.0	0.0	0.0	0.0	0.0	0.6891	0.0	0.23196	0.15084	0.0	0.03659	15.59639	0.2811	0.13748	4.00028	0.0	2.18128	0.78106	0.0	0.43044	0.61122	1.78076	0.79238	0.01449	32.79394	0.03122	18.33118	2.14467	0.37712	0.11518	0.0	18.68102	0.44998	15.5848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.02225	0.0	0.00732	0.0	0.06576	0.1488	0.13365	0.01216	0.0	0.0206	0.27513	0.0	0.43696	0.01014	0.79124	0.1197	0.11259	0.90728	0.01526	0.61355	0.39154	0.0	0.36035	0.06917	0.0	8.03919	20.333	1.42925	2.54111	5.17197	3.24123	1.92087	4.04685	1.45891	0.00276	0.09575	0.02206	0.0	0.0	4.91258	1.07266	0.49823	0.73679	3.15876	1.61049	2.56624	0.76852	0.0071	0.28851	0.0	1.81885	0.0	0.95036	0.62186	1.84214	0.0	0.0	3.37176	1.98404	1.51677	0.0	2.23665	2.15163	3.19514	1.43874	0.9575	0.09916	0.67484	52.26535	58.93663	7.98614	0.02236	5.34875	0.25658	0.23051	0.44258	0.01539	1.06817	0.41747	1.40808	1.92371	1.5988	0.0	0.04045	0.30477	0.98748	2.12575	2.34298	0.07272	1.24268	0.0	1.31297	1.26321	0.85609	0.85446	0.18432	0.60457	0.71683	4.28437	0.38537	0.2011	7.0291	4.59956	6.40832	1.14449	0.21752	2.99738	0.60104	0.46158	0.01426	0.1794	1.68498	0.66019	0.79027	0.00458	0.75048	0.10002	0.82512	0.91504	0.15702	0.24633	0.08762	0.35689	0.74331	1.32616	0.37251	0.01232	0.32882	2.93756	0.4298	0.83362	0.42437	0.87784	0.06034	0.54988	0.44108	0.03317	0.0	0.0	0.0432	0.97909	0.20958	0.10753	0.00014	0.08978	0.11759	0.11114	0.14985	0.7854	0.14866	0.00076	0.03939	1.50651	19.14688	0.0143	0.0	0.68258	0.08348	0.02614	0.0	0.0	0.0	0.02633	0.0	0.01149	0.0	0.00919	0.0	0.09451	0.02252	0.75835	0.0	0.0	0.0	0.01656
s__Staphylococcus_epidermidis	0	1.42299	23.76202	0.02105	0.22661	22.50298	2.66416	0.00763	1.82033	13.30305	2.80486	0.75648	0.99436	3.5795	0.27405	6.07295	76.3313	7.0238	2.72313	3.24914	2.832	10.68278	68.01056	0.56323	0.03132	61.00253	0.21165	2.14441	0.05351	0.09145	7.8103	5.0822	27.54985	0.03172	0.70814	0.69246	0.81861	0.38083	0.01116	8.09743	1.70998	0.10124	0.04269	1.14439	0.0	0.26337	30.94957	0.03735	77.1277	18.56135	88.90003	37.84133	0.10453	0.0635	0.21843	0.13281	1.57425	2.28712	4.87165	4.90889	1.02438	0.15366	0.24058	0.92022	0.11148	0.0391	36.16935	1.02293	1.10889	3.14343	66.00774	29.26213	0.31316	0.0	12.6863	0.92805	10.49828	0.73077	1.77847	4.49324	2.00116	88.88675	12.82743	0.13255	0.69363	4.20236	0.7133	0.58047	9.31113	14.05053	2.36687	42.26713	18.85189	41.84893	1.85808	3.07514	0.0	0.16648	3.63104	13.08118	17.41394	2.07456	0.0	0.0	93.11293	58.6594	11.08818	33.11944	0.34724	31.48532	44.74197	73.93438	91.61284	54.10422	27.7663	44.4024	0	0.38628	3.34089	2.10064	0.18731	0.18613	0.86533	1.04048	1.27187	0.5093	1.34849	1.06951	1.53998	0.48726	0.81121	1.78484	0.71066	0.51506	0.68722	14.58223	2.38218	0.4029	0.2391	3.03898	0.55653	1.16885	0.98503	5.4943	0.75828	0.70897	4.97269	0.60699	0.44609	1.70789	7.56678	0.0	0.0	0.0	0.02005	0.0	1.62706	1.43934	0.0	3.56478	0.98731	0.43239	0.63049	2.64681	0.00967	0.28003	0.0	0.3612	0.0286	0.1107	0.37325	2.21305	0.15503	0.0	1.1527	4.77887	9.81686	0.0	5.45289	3.13314	4.51067	2.33515	2.83553	10.43078	1.27452	2.52947	21.31188	0.39986	0.00972	2.11044	0.12548	0.32966	1.01264	1.66233	3.55997	0.79095	0.83262	0.77408	0.82613	0.0	0.18196	0.47784	0.12862	0.13858	1.31161	0.1105	0.30082	0.17273	0.88183	2.54127	0.67151	0.77713	0.84638	0.94773	0.88186	0.03095	0.97603	1.6864	1.24509	1.10652	4.09409	0.47685	0.38433	1.23899	1.46684	1.26603	0.08376	0.51056	0.03075	0.69588	1.68475	1.06136	1.99352	0.35605	1.87399	0.85818	0.34257	1.49293	16.8406	11.97286	1.78028	1.42027	1.24124	0.02302	0.29479	1.80314	0.92509	3.00339	1.54782	0.67504	0.17736	0.67348	2.00402	0.33492	7.97348	1.7957	12.22056	0.82816	0.57623	2.21659	0.00283	0.45007	0.1243	0.26902	1.40717	10.67543	0.45011	0.14687	0.3417	2.57901	25.36138	0.33253	65.44215	20.33577	0.55798	0.23774	0.24828	0.00399	0.35664	0.04794	0.05267	0.09208	2.39114	0.056	0.04845	0.44499	0.18976	0.30911	0.50598	12.38096	15.29608	0.25793
s__Escherichia_coli	0	1.10744	0.03267	10.26463	0.33418	0.06577	12.87962	19.42266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.01828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80234	0.0	0.0	0.0	0.0	0.0	0.03362	0.0665	0.05308	0.0667	0.0	0.0	0.00294	0.0	0.00723	0.0	0.0	0.01825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00365	0.0	0.0	0.0	0.0	0.0	0.00614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Enhydrobacter_aerosaccus	0	1.07581	0.6634	0.0	0.39054	5.30041	0.04903	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09664	0.05792	1.40547	1.42018	0.15047	0.78129	0.0	0.08398	0.0	0.01733	0.71433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51561	0.12671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28479	0.0	0.0	0.00329	0.0	0.0	0.00261	6.01479	3.00809	2.32644	0.00085	7.18243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06691	7.19266	0.09314	0.0	0.01186	0.0	5.0045	0.0	0.0	0.0	0.0	0.0	0.02175	0.0	0.0	0.0	0.0	0.045	0.02386	0.0	0.02562	0.31282	0.0	0.24924	0.0	0.0	0.13025	0.02674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07319	0	0.04341	0.0	0.00778	0.12226	0.0	0.39753	3.66575	0.0524	0.32079	1.18941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00495	0.0	0.0	0.0	0.03977	0.3785	0.0	0.19155	0.06802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13993	0.47614	0.7589	0.07965	0.01418	0.25622	0.0	0.20314	0.00534	0.0	0.0	0.06618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0506	0.02087	0.0	0.0	0.0	0.00099	0.0	0.0	0.0	0.0	0.02413	0.0	0.02743	0.12944	0.0	0.0	0.39212	0.30316	0.31224	0.36868	0.0	0.0	0.00882	0.0	0.17724	0.0	0.0	1.73467	1.13795	0.0	0.00218	0.0	0.0	3.29331	0.60854	0.08528	0.0	0.0	0.0	0.22271	2.781	0.0	0.00438	0.13957	4.02302	1.60157	0.04038	0.01083	0.09443	0.40549	0.01997	0.15494	0.15701	0.66543	0.10169	0.03655	1.91228	0.04522	0.05899	0.01787	0.09211	1.41521	0.25341	0.0	0.00017	0.0	0.0	0.0	0.05202	0.0	0.0	0.00944	0.0	0.18236	0.03011	0.0	0.0	0.05112	0.06375	0.01316	0.0	0.0	0.0	0.0	0.0	0.15583	0.0	0.07762	0.0	0.0	0.03359	0.0033	0.0	0.0	0.0	0.0	1.08885	0.0	0.02743	0.0	0.0	0.0	1.38874	0.00882	1.81067	0.01686	0.0	0.61614	9.06706	0.01391	0.02093	1.82308	1.65665
