clade_name	NCBI_tax_id	M1.1.SA	M1.1.ST	M1.10.SA	M1.10.ST	M1.15.SA	M1.15.ST	M1.16.SA	M1.16.ST	M1.20.SA	M1.20.ST	M1.22.SA	M1.22.ST	M1.23.SA	M1.23.ST	M1.24.SA	M1.24.ST	M1.25.SA	M1.25.ST	M1.26.SA	M1.26.ST	M1.27.ST	M1.29.SA	M1.29.ST	M1.3.SA	M1.3.ST	M1.35.SA	M1.35.ST	M1.36.SA	M1.36.ST	M1.37.SA	M1.37.ST	M1.38.SA	M1.38.ST	M1.4.SA	M1.4.ST	M1.42.SA	M1.42.ST	M1.44.SA	M1.44.ST	M1.48.SA	M1.48.ST	M1.5.SA	M1.5.ST	M1.52.SA	M1.52.ST	M1.57.SA	M1.57.ST	M1.59.SA	M1.59.ST	M1.6.SA	M1.6.ST	M1.61.SA	M1.61.ST	M1.62.SA	M1.62.ST	M1.63.ST	M1.64.SA	M1.64.ST	M1.65.SA	M1.65.ST	M1.7.SA	M1.7.ST	M1.8.SA	M1.8.ST	M2.11.SA	M2.11.ST	M2.3.ST	M2.31.SA	M2.31.ST	M2.32.SA	M2.32.ST	M2.33.ST	M2.36.SA	M2.36.ST	M2.37.SA	M2.37.ST	M2.38.SA	M2.38.ST	M2.39.SA	M2.39.ST	M2.40.SA	M2.40.ST	M2.41.SA	M2.41.ST	M2.44.SA	M2.44.ST	M2.45.SA	M2.45.ST	M2.46.SA	M2.46.ST	M2.48.SA	M2.48.ST	M2.49.SA	M2.49.ST	M2.5.SA	M2.5.ST	M2.50.SA	M2.50.ST	M2.51.SA	M2.51.ST	M2.52.SA	M2.52.ST	M2.56.SA	M2.56.ST	M2.57.SA	M2.57.ST	M2.58.SA	M2.58.ST	M2.60.SA	M2.60.ST	M2.63.ST	W1.1.SA	W1.1.ST	W1.11.SA	W1.11.ST	W1.13.ST	W1.14.ST	W1.15.SA	W1.15.ST	W1.18.SA	W1.18.ST	W1.2.SA	W1.2.ST	W1.20.SA	W1.20.ST	W1.21.ST	W1.22.SA	W1.22.ST	W1.26.SA	W1.26.ST	W1.27.ST	W1.3.SA	W1.3.ST	W1.31.SA	W1.31.ST	W1.33.ST	W1.34.ST	W1.36.SA	W1.36.ST	W1.37.SA	W1.37.ST	W1.38.SA	W1.38.ST	W1.39.SA	W1.39.ST	W1.4.SA	W1.4.ST	W1.40.SA	W1.40.ST	W1.41.ST	W1.42.SA	W1.42.ST	W1.44.SA	W1.44.ST	W1.5.SA	W1.5.ST	W1.51.ST	W1.53.SA	W1.53.ST	W1.54.ST	W1.55.ST	W1.6.SA	W1.6.ST	W1.8.SA	W1.8.ST	W1.9.SA	W1.9.ST	W2.1.ST	W2.11.ST	W2.13.ST	W2.15.ST	W2.17.ST	W2.19.SA	W2.19.ST	W2.21.SA	W2.21.ST	W2.23.SA	W2.23.ST	W2.25.SA	W2.25.ST	W2.26.SA	W2.26.ST	W2.33.SA	W2.33.ST	W2.34.SA	W2.34.ST	W2.35.SA	W2.35.ST	W2.36.SA	W2.36.ST	W2.39.SA	W2.39.ST	W2.4.SA	W2.4.ST	W2.40.SA	W2.40.ST	W2.41.SA	W2.41.ST	W2.42.SA	W2.42.ST	W2.43.SA	W2.43.ST	W2.44.SA	W2.44.ST	W2.45.SA	W2.45.ST	W2.46.SA	W2.46.ST	W2.47.SA	W2.47.ST	W2.48.SA	W2.48.ST	W2.49.SA	W2.49.ST	W2.5.ST	W2.52.ST	W2.53.SA	W2.53.ST	W2.54.SA	W2.54.ST	W2.56.SA	W2.56.ST	W2.59.SA	W2.59.ST	W2.6.ST	W2.61.SA	W2.61.ST	W2.62.ST	W2.63.SA	W2.63.ST	W2.65.SA	W2.65.ST	W2.67.SA	W2.67.ST	W2.68.SA	W2.68.ST	W2.69.SA	W2.69.ST	W2.7.ST	W2.8.SA	W2.8.ST	W2.9.ST	W3.1.SA	W3.1.ST	W3.16.SA	W3.16.ST	W3.17.ST	W3.18.ST	W3.19.SA	W3.19.ST	W3.20.SA	W3.20.ST	W3.21.ST	W3.22.SA	W3.22.ST	W3.23.SA	W3.23.ST	WL.1.SA	WL.1.ST	WL.10.SA	WL.10.ST	WL.11.SA	WL.11.ST	WL.12.SA	WL.12.ST	WL.13.SA	WL.13.ST	WL.14.ST	WL.15.SA	WL.15.ST	WL.17.SA	WL.17.ST	WL.2.SA	WL.2.ST	WL.20.SA	WL.20.ST	WL.25.SA	WL.25.ST	WL.26.SA	WL.26.ST	WL.28.SA	WL.28.ST	WL.3.ST	WL.30.SA	WL.30.ST	WL.32.SA	WL.32.ST	WL.33.SA	WL.33.ST	WL.34.SA	WL.34.ST	WL.35.SA	WL.35.ST	WL.36.SA	WL.36.ST	WL.37.SA	WL.37.ST	WL.39.SA	WL.39.ST	WL.43.SA	WL.43.ST	WL.44.SA	WL.44.ST	WL.45.SA	WL.45.ST	WL.5.SA	WL.5.ST	WL.7.ST	WL.8.SA	WL.8.ST	WL.9.SA	WL.9.ST
s__Streptococcus_mitis	0	11.06358	0.0	10.16162	0.0	2.65239	0.0	23.13194	0.0	2.30293	0.0	14.71269	0.00286	29.90306	0.02931	7.36826	0.0	27.25307	0.00865	14.95091	0.01462	0.0	7.44598	0.0	16.32927	0.00706	13.72931	0.0	14.03255	0.0	11.50475	0.00411	10.37744	0.0	14.25735	0.0	20.68736	0.0	17.20096	0.0	21.07734	0.0	19.59476	0.00454	0.92101	0.0	15.15304	0.00892	6.15841	0.00083	16.2699	0.0	2.06517	0.0	6.19852	0.0	0.0	14.78628	0.00646	0.91748	0.00282	13.51556	0.0014	13.69231	0.001	17.67472	0.05789	0.0	43.31354	0.0	11.95446	0.0	0.01586	2.71514	0.0	8.78222	0.0079	38.85193	0.00026	13.0812	0.0	15.04962	0.0	10.67054	0.00636	5.64824	0.0	13.83828	0.0	15.80386	0.0	18.89687	0.0	30.02865	0.0024	20.78374	0.0084	17.90321	0.00035	2.25706	0.00581	22.16414	0.0	30.58533	0.0125	20.20859	0.00327	8.68509	0.0	22.33078	0.0	0.0	15.17683	0.0	15.75613	0.00238	0.0	0.00138	8.19352	0.0	14.80923	0.0	13.82993	0.0	14.84129	0.00672	0.0	29.75101	0.01169	22.41524	0.0	0.00068	5.8689	0.0	12.99805	0.0	0.01256	0.0	11.64284	0.0	17.26759	0.00443	13.49231	0.00371	17.8796	0.0	7.24396	0.00482	2.92827	0.0	0.00156	12.76113	0.00242	2.85024	0.00301	25.62611	0.0	0.0	30.58339	0.00292	0.00583	0.00146	20.30885	0.01155	20.05219	0.00426	3.51484	0.0	0.00955	0.0	0.00484	0.03687	0.00347	22.52352	0.0	16.57791	0.00528	19.23728	0.00616	2.01491	0.02763	27.10023	0.00182	9.94808	0.00337	16.98295	0.0	12.44186	0.0	15.82933	0.0	13.27488	0.0	4.58641	0.0	12.93079	0.0	13.7064	0.00837	5.52899	0.0	7.35491	0.0	3.1032	0.0	11.11561	0.0	15.04836	0.0	11.51928	0.01172	15.56877	0.00239	21.66781	0.00089	0.0	0.00019	19.59928	0.0	16.24841	0.0002	43.75748	0.0454	13.80151	0.00386	0.0	16.05316	0.0	0.00417	8.3874	0.00799	2.36034	0.0	4.25796	0.00291	4.29058	0.00024	15.43594	0.0	0.0	4.56113	0.0	0.0	14.96512	0.0025	4.51985	0.0	0.0	0.0	7.4687	0.0	12.80905	0.00173	0.01893	9.17216	0.0	8.47604	0.0	26.23312	0.00193	8.11963	0.02451	8.43997	0.0	9.5783	0.0	15.10709	0.0	0.0	10.0868	0.0	2.88205	0.0	12.58007	0.00675	7.97855	0.0	5.83973	0.00659	12.14909	0.00198	1.86052	0.01796	0.00044	8.34503	0.00725	16.91181	0.0	16.10481	0.02218	4.19133	0.00861	13.45734	0.0	19.11579	0.0	21.45868	0.00606	7.97369	0.0	11.71033	0.00071	15.87539	0.00701	32.40532	0.00057	19.52822	0.0	0.04196	15.267	0.00942	15.36587	0.0299
s__Streptococcus_parasanguinis	0	5.90145	0.0	2.4798	0.0	7.14425	0.0	6.72573	0.0	1.68869	0.0	2.17125	0.02263	0.44576	0.07884	3.32286	0.02341	1.89643	0.06107	0.63655	0.06179	0.0	2.62064	0.0	6.79072	0.24357	4.31806	0.02375	0.27632	0.0	3.56477	0.08868	0.44872	0.00459	0.67237	0.0	0.44024	0.00651	7.69297	0.0	0.00642	0.0	3.22515	0.12405	1.85561	0.0	1.77955	0.01107	3.03073	0.00909	4.99462	0.00712	5.95654	0.00723	0.0	0.0	0.0156	3.39441	0.07156	4.802	0.05994	8.46754	0.31531	1.34811	0.01296	0.50308	0.02029	0.0	0.0	0.04025	0.61153	0.00498	0.02913	2.38902	0.0	8.42825	0.11341	1.88222	0.05944	2.10447	0.0	8.3017	0.02315	4.55868	0.18574	0.0	0.0	0.35816	0.01949	2.66383	0.0	6.16886	0.0	2.63817	0.05676	0.35351	0.04033	0.0	0.0	3.46081	0.02718	3.13206	0.00709	0.10826	0.06246	1.11995	0.0144	11.92497	0.03053	1.57752	0.01287	0.0018	1.88392	0.03006	2.16575	0.00611	0.00545	0.04343	6.24881	0.07374	0.94636	0.00216	1.39382	0.0	1.90125	0.03683	0.08596	1.16065	0.06408	0.0	0.0	0.03556	1.69504	0.0	4.27465	0.21365	0.00415	0.00149	3.83785	0.00034	0.0	0.04809	1.42234	0.00919	1.51828	0.22006	1.05477	0.07468	3.28434	0.00056	0.0019	1.26877	0.01643	3.7407	0.0089	1.47619	0.0	0.01004	1.81327	0.1368	0.01267	0.00949	0.70287	0.20065	3.36072	0.02922	0.97176	0.0	0.00674	0.03199	0.20828	0.01856	0.00396	5.08038	0.05323	2.25999	0.02869	1.61481	0.0035	0.71752	0.19806	0.32821	0.14714	2.31124	0.10051	4.24419	0.02047	0.46942	0.00883	0.47265	0.0	8.89227	0.0	3.72316	0.0116	4.19087	0.05184	0.02398	0.12045	5.05351	0.0	4.33688	0.00341	0.11251	0.0	0.08897	0.04973	0.16721	0.04117	3.72413	0.0903	0.57996	0.02961	2.05312	0.04292	0.00655	0.00073	1.26212	0.04028	1.9326	0.0145	3.11903	0.3875	8.10363	0.037	0.0	4.61102	0.0	0.07727	0.7568	0.00586	1.10002	0.01823	6.9325	0.02755	3.66389	0.00948	1.7802	0.03191	0.00459	2.88357	0.01863	0.0	5.29256	0.01195	1.59206	0.00674	0.0	0.0	2.97047	0.14445	3.07759	0.06708	0.00781	4.84171	0.01515	3.74362	0.07084	0.82417	0.03236	2.5405	0.0131	0.23845	0.0	4.89566	0.05045	1.52465	0.12284	0.00368	6.74111	0.14228	4.2243	0.00389	1.2874	0.01867	0.70118	0.01256	1.90073	0.02126	0.36906	0.02495	0.97911	0.00312	0.01398	2.14204	0.06024	1.55099	0.33508	2.73366	0.11988	6.19603	0.34501	0.53498	0.02231	5.65576	0.00267	3.38924	0.21483	1.92896	0.05162	1.59716	0.01858	0.4258	0.02205	0.20527	0.00602	2.99804	0.00544	0.41441	2.48737	0.05864	0.97829	0.01958
s__Neisseria_flavescens	0	5.06469	0.0	7.4094	0.0	1.26003	0.0	0.38046	0.0	8.40698	0.0	7.95303	0.0	5.23993	0.0	0.43451	0.0	3.44918	0.0	1.39227	0.0	0.0	1.57636	0.0	3.64697	0.0	1.12475	0.0	15.66117	0.0	4.55819	0.0	29.5552	0.0	4.11897	0.0	6.79076	0.0	0.54208	0.0	14.69115	0.0	2.95812	0.0	17.33291	0.0	5.99124	0.0	0.85131	0.0	1.14911	0.0	2.31404	0.0	6.28362	0.0	0.0	2.79794	0.0	1.53242	0.0	3.39692	0.0	23.73389	0.0	5.56508	0.00539	0.0	4.40525	0.0	2.37845	0.0	0.00565	11.054	0.0	3.69978	0.0	0.39297	0.0	2.6223	0.0	0.3036	0.0	0.07433	0.0	1.48013	0.0	3.67764	0.0	3.38679	0.0	6.36195	0.0	5.45014	0.0	16.15463	0.0	25.5541	0.0	1.44711	0.0	0.46514	0.0	1.81109	0.0	7.72645	0.0	2.72609	0.0	1.55253	0.0	0.0	10.3074	0.0	5.89918	0.0	0.0	0.0	7.3257	0.0	4.35726	0.0	22.66828	0.0	0.94762	0.0	0.0	6.97619	0.00468	5.21722	0.0	0.0	6.32685	0.0	6.76758	0.0	0.0	0.0	10.21223	0.0071	3.80996	0.0	4.59145	0.0	0.88123	0.0	24.93839	0.01442	3.94997	0.0	0.0	3.92113	0.0	38.51788	0.0	10.80294	0.0	0.0	1.06898	0.0	0.0	0.0	6.4051	0.0	0.89053	0.0	7.0683	0.0	0.0	0.0	0.0	0.0	0.0	3.34389	0.0	3.2721	0.0	7.11486	0.0	6.01915	0.0	5.73957	0.0	7.24189	0.0	0.28726	0.0	1.41395	0.0	27.20384	0.0	0.34764	0.0	1.91411	0.0	6.12634	0.0	7.18185	0.0	10.42773	0.0	12.9211	0.0	0.23984	0.0	0.74106	0.0	1.46251	0.0	1.10015	0.0	1.99691	0.0	4.4753	0.0	0.0	0.0	4.23896	0.0	4.42958	0.0	2.72792	0.0	1.47095	0.0	0.0	4.88557	0.0	0.0	15.49783	0.0	0.1322	0.0	0.31206	0.0	8.5702	0.0	6.18167	0.0	0.0	1.1029	0.0	0.0	0.46443	0.0	5.88725	0.00095	0.0	0.0	17.30348	0.0	1.57433	0.0	0.0	3.53195	0.0	15.84318	0.0	11.99574	0.0	21.29193	0.00778	1.97123	0.0	2.20387	0.0	1.73297	0.0	0.0	4.84795	0.0	10.27969	0.0	21.01816	0.0	0.26305	0.0	23.08476	0.0	10.30028	0.0	4.96267	0.0	0.0	4.0808	0.0	5.62566	0.0	5.86794	0.0	0.84231	0.0	0.69052	0.0	1.72872	0.0	17.75501	0.00189	3.67027	0.0	7.85478	0.0	5.71313	0.00216	5.07271	0.0	11.71501	0.0	0.0	7.52978	0.00389	6.91256	0.00436
s__Porphyromonas_gingivalis	0	4.4124	0.0	1.17787	0.0	11.23808	0.0	0.0	0.0	2.45847	0.0	0.14944	0.0	10.23007	0.0	2.56985	0.0	10.82487	0.0	4.30937	0.0	0.0	1.62743	0.0	0.57003	0.0	2.38549	0.0	0.09246	0.0	1.88383	0.0	1.26119	0.0	0.37763	0.0	2.50596	0.0	1.81751	0.0	1.64611	0.0	0.0	0.0	0.14891	0.0	0.0	0.0	2.83107	0.0	1.12239	0.0	2.05117	0.0	1.74877	0.0	0.0	0.0	0.0	0.0	0.0	1.07529	0.0	0.0	0.0	5.56107	0.0	0.0	0.0	0.0	10.66563	0.0	0.0	0.0	0.0	1.23713	0.0	0.82484	0.0	3.77353	0.0	2.9068	0.0	2.78561	0.0	9.34763	0.0	4.90588	0.0	0.48675	0.0	1.45087	0.0	1.13582	0.0	3.68721	0.0	1.69575	0.0	4.54629	0.0	3.7133	0.0	0.0	0.0	2.37166	0.0	0.0	0.0	2.03424	0.0	0.0	3.02162	0.0	0.66742	0.0	0.0	0.0	1.91256	0.0	0.28049	0.0	0.95956	0.0	3.93171	0.0	0.0	0.25566	0.00429	5.47696	0.0	0.0	10.97129	0.0	3.21821	0.0	0.0	0.0	0.63484	0.0	17.39216	0.0	1.66165	0.0	3.11025	0.0	4.72442	0.0	0.33656	0.0	0.0	0.54946	0.0	2.09663	0.0	0.26747	0.0	0.0	0.0	0.0	0.0	0.0	1.95079	0.0	3.4635	0.0	2.2293	0.0	0.0	0.0	0.0	0.0	0.0	2.39403	0.0	1.14535	0.0	0.28881	0.0	24.75193	0.0	0.50714	0.0	7.12962	0.0	0.2934	0.0	9.18818	0.00484	2.7558	0.0	0.78692	0.0	3.65051	0.0	1.56427	0.0	0.58062	0.0	0.0	0.0	0.23846	0.0	31.18602	0.0	2.75428	0.0	0.6623	0.0	3.95988	0.0	4.49876	0.0	11.76997	0.0	0.0	0.0	2.24954	0.0	0.0	0.0	0.0	0.0	0.78043	0.0	0.0	0.0	0.0	0.0	2.30615	0.0	1.25865	0.0	1.09351	0.0	0.0	0.0	6.85177	0.0	0.0	1.46502	0.0	0.0	3.07111	0.0	0.76927	0.0	0.0	0.0	2.50868	0.0	1.37055	0.0	0.0	0.0	0.0	0.05215	0.0	2.02053	0.0	0.56581	0.0	9.07245	0.0	2.50005	0.0	6.68346	0.0	0.0	1.22158	0.0	0.38241	0.0	0.50533	0.0	0.49451	0.0	0.17025	0.0	0.8178	0.0	0.0	0.0	0.0	0.04282	0.0	0.45502	0.0	0.69197	0.0	0.72579	0.0	4.66067	0.0	0.46831	0.0	0.50557	0.0	0.0	0.0	0.32782	0.0	0.0	0.0	0.0	0.0	0.80013	0.0	0.0	0.18	0.0	1.44084	0.0
s__Actinomyces_graevenitzii	0	3.97962	0.0	4.98	0.0	0.43791	0.0	1.99006	0.0	0.98026	0.0	2.37201	0.0	0.3608	0.00311	2.97117	0.0	0.0	0.0	3.03475	0.0	0.0	4.80959	0.0	1.77013	0.0	5.20951	0.0	0.1858	0.0	4.91503	0.0	0.84826	0.0	0.15362	0.0	0.49208	0.0	0.68206	0.0	0.0	0.0	0.0	0.0	5.74686	0.0	1.18346	0.0	5.0292	0.0	2.48992	0.0	1.01652	0.0	0.18301	0.0	0.0	6.38914	0.00741	12.64611	0.0	2.23654	0.0037	0.82774	0.0	0.70212	0.00421	0.0	1.24499	0.0	1.65705	0.0	0.0	0.95005	0.0	2.40207	0.0	0.0	0.0	2.35647	0.0	1.71864	0.0	10.45381	0.0	0.0	0.0	0.53772	0.0	5.63883	0.0	1.23433	0.0	0.25056	0.0	0.0	0.00036	0.0	0.0	0.72183	0.0	5.2612	0.0	0.0	0.0	0.0	0.0	0.42583	0.0	1.26233	0.0	0.0	0.76924	0.0	0.09089	0.0	0.0	0.0	0.3566	0.0	0.77384	0.0	0.75479	0.0	0.97159	0.0	0.0	0.40266	0.0	0.0	0.0	0.0	0.0	0.0	0.06354	0.0	0.0	0.0	1.02421	0.0	0.0	0.0	2.09998	0.0	1.59516	0.02331	0.17445	0.0	6.27078	0.0	0.0	1.97181	0.0	1.31258	0.0	2.66443	0.0	0.0	0.19827	0.0	0.0	0.0	0.3092	0.0	1.62601	0.0	1.3108	0.0	0.0	0.0	0.0	0.0	0.0	0.40167	0.0	8.16081	0.0	4.84159	0.0	0.05876	0.0	0.03623	0.0	1.44057	0.0	5.22184	0.0	0.05146	0.0	2.52029	0.0	8.1812	0.0	1.72628	0.00456	2.25581	0.0	0.0	0.00214	3.054	0.0	0.86269	0.0	0.01905	0.0	0.0	0.0	0.02012	0.0	4.18374	0.0	0.50425	0.0	0.04726	0.0	0.0	0.0	0.36668	0.0	0.74185	0.0	2.32247	0.01292	1.58726	0.0	0.0	2.81328	0.0	0.0	0.91264	0.0	0.13843	0.0138	7.45147	0.0	6.76262	0.0	0.14233	0.0	0.0	4.40688	0.0	0.0	1.59864	0.0	1.34385	0.0	0.0	0.0	1.57659	0.0	0.02214	0.0	0.0	1.84979	0.0	2.05186	0.0	0.38538	0.0	0.24537	0.0	0.02822	0.0	0.0	0.0	0.45501	0.0	0.0	4.07218	0.0	1.80891	0.0	1.92941	0.0	0.89676	0.0	0.09934	0.0	0.2183	0.0	0.47937	0.0	0.0	3.0828	0.00262	5.04436	0.00253	4.98289	0.00312	13.12959	0.00224	6.27364	0.00625	5.45731	0.0	1.94856	0.0	3.80611	0.0	3.20321	0.0	0.03313	0.0	0.10107	0.0	0.45498	0.0	0.0	1.91741	0.00333	0.91248	0.00304
s__Prevotella_melaninogenica	0	3.76415	0.0	4.28306	0.0	1.22416	0.0	2.55489	0.0	4.18018	0.0	3.16051	0.0	0.9714	0.0	6.61255	0.0	0.47363	0.0	2.67853	0.0	0.0	6.90288	0.0	1.0493	0.0	5.74996	0.0	0.28656	0.0	5.36708	0.0	1.99195	0.0	1.96346	0.0	1.79171	0.0	0.99637	0.0	0.17115	0.0	1.29857	0.0	3.86774	0.0	0.51669	0.0	6.34185	0.0	1.45539	0.0	6.41983	0.0	0.59567	0.0	0.0	2.93604	0.0	0.52157	0.0	2.5798	0.0	1.84935	0.0	0.54988	7e-05	0.0	6.55111	0.0	1.7967	0.0	0.0	0.81255	0.0	1.65743	0.00568	0.18105	0.0	1.92308	0.0	1.72169	0.0	2.52716	0.0	0.02607	0.0	0.32135	0.0	1.28238	0.0	8.37735	0.0	3.22388	0.0	0.29572	0.0	0.7626	0.0	1.26757	0.0	2.22129	0.0	0.0	0.0	1.89721	0.0	2.03731	0.0	1.53998	0.0	0.0	1.57972	0.0	1.13853	0.0	0.0	0.0	3.54289	0.0	2.37854	0.0	2.75656	0.0	1.79884	0.0	0.0	3.4605	0.0	0.96576	0.0	0.0	0.31965	0.0	0.20891	0.0	0.0	0.0	4.43922	0.0	0.88992	0.0	3.01386	0.0	2.09072	0.0	0.77079	0.0	6.76417	0.0	0.0	1.38577	0.0	0.44245	0.0	4.06326	0.0	0.0	1.93067	0.00466	0.0	0.0	2.1486	0.0	3.43896	0.0	0.77754	0.0	0.0	0.0	0.0	0.0	0.0	1.99967	0.0	1.31902	0.0	16.23898	0.0	0.59103	0.0	1.93882	0.0	1.69543	0.0	1.94342	0.0	2.07125	0.0	1.65858	0.0	1.91298	0.0	0.96169	0.0	1.14106	0.0	2.28183	0.0	4.77699	0.0	2.96124	0.0	0.26213	0.0	0.14578	0.0	0.13944	0.0	1.5391	0.0	0.6439	0.0	0.94106	0.0	0.0	0.0	4.02277	0.0	1.33037	0.0	1.33741	0.0	2.10424	0.0	0.0	2.44331	0.0	0.0	1.06587	0.0	0.4477	0.0	4.17501	0.0	9.10821	0.0	0.67058	0.0	0.0	3.33625	0.0	0.0	3.03499	0.0	1.15193	0.0	0.0	0.0	1.75357	0.0	1.08608	0.0	0.0	4.05018	0.0	4.64886	0.0	0.41779	0.0	2.95212	0.00029	0.33726	0.0	2.47807	0.0	0.83786	0.0	0.0	3.78331	0.0	4.71898	0.0	5.62579	0.0	0.77269	0.0	1.75221	0.0	0.92065	0.0	4.16207	0.0	0.0	3.23439	0.0	5.28514	0.0	6.31847	0.00133	4.86964	0.0	5.54229	0.0	7.78672	0.0	1.1962	0.0	1.28784	0.0	6.71521	0.0	1.33883	0.0	1.1043	0.0	2.89702	0.0	0.0	4.72335	0.00048	3.43237	0.00107
s__Porphyromonas_endodontalis	0	3.10277	0.0	0.49272	0.0	5.31398	0.0	0.34131	0.0	1.48775	0.0	0.73727	0.0	6.59309	0.0	2.62733	0.0	1.1655	0.0	2.74023	0.0	0.0	0.76658	0.0	0.30183	0.0	0.68401	0.0	0.19573	0.0	0.90705	0.0	0.55594	0.0	3.45751	0.0	0.24246	0.0	3.42273	0.0	0.32436	0.0	0.0	0.0	0.0719	0.0	2.59572	0.0	0.90633	0.0	0.54597	0.0	2.10918	0.0	0.93897	0.0	0.0	2.37215	0.0	0.40892	0.0	1.26299	0.0	0.52973	0.0	0.79987	0.0	0.0	0.0	0.0	3.41477	0.0	0.0	0.09871	0.0	0.57461	0.0	1.15748	0.0	1.72397	0.0	0.88734	0.0	0.23127	0.0	5.87189	0.0	1.28134	0.0	0.30928	0.0	0.4219	0.0	0.19232	0.0	1.07753	0.0	0.90911	0.0	3.41918	0.0	1.25869	0.0	4.08679	0.0	0.27664	0.0	0.41797	0.0	5.75499	0.0	0.0	0.56641	0.0	0.25401	0.0	0.0	0.0	0.10998	0.0	0.2671	0.0	0.29858	0.0	1.77178	0.00193	0.0	0.54091	0.0	1.49982	0.0	0.0	5.34463	0.0	1.48297	0.0	0.0	0.0	0.52078	0.0	5.50727	0.0	0.98787	0.0	1.99577	0.0	0.84376	0.0	0.34924	0.0	0.0	0.76497	0.0	0.71294	0.0	0.29411	0.0	0.0	0.79951	0.0	0.0	0.0	2.74693	0.0	0.91923	0.0	1.34971	0.0	0.0	0.0	0.0	0.0	0.0	1.5357	0.0	0.59798	0.0	0.32875	0.0	2.88757	0.0	0.04298	0.0	1.90727	0.0	0.13389	0.0	0.92757	0.0	0.41887	0.0	0.17111	0.0	1.22726	0.0	0.38297	0.00146	0.46467	0.0	0.30923	0.0	0.04761	0.0	2.01751	0.0	0.84844	0.0	0.63792	0.0	1.91577	0.0	1.10049	0.0	0.97408	0.0	0.0	0.0	0.95259	0.00123	0.43504	0.0	0.0	0.0	0.20566	0.0	0.0	0.0467	0.0	0.0	1.01483	0.0	1.40372	0.0	0.37945	0.0	0.0	0.0	3.32248	0.0	0.0	0.64135	0.0	0.0	0.91215	0.0	0.13202	0.0	0.0	0.0	1.96624	0.0	0.83421	0.0	0.0	0.0	0.0	0.12635	0.0	0.1481	0.0	0.41551	0.0	1.46398	0.0	2.28676	0.0	4.78318	0.0	0.0	0.81052	0.0	0.38981	0.0	0.29589	0.0	40.59611	0.0	0.39155	0.0	1.71437	0.0	1.63818	0.0	0.0	0.38862	0.0	0.22561	0.0	0.1232	0.0	0.18515	0.0	2.43375	0.0	0.22027	0.0	0.24271	0.0	0.68384	0.0	0.31989	0.0	0.08128	0.0	0.25889	0.0	0.81223	0.0	0.0	0.21686	0.0	0.61803	0.0
s__Gemella_haemolysans	0	3.0148	0.0	2.34513	0.0	1.07319	0.0	3.05051	0.0	0.56367	0.0	7.8281	0.0	2.62922	0.0	1.5433	0.0	3.64523	0.0	3.82284	0.0	0.0	1.32329	0.0	3.64181	0.0	3.18031	0.0	8.20447	0.0	2.03747	0.0	4.00191	0.0	10.50451	0.0	11.18382	0.0	4.66465	0.0	7.84928	0.00085	5.20974	0.00258	0.19224	0.0	2.90933	0.0	0.93001	0.0	2.91961	0.0	0.54448	0.0	2.24614	0.0	0.00176	2.93566	0.0	0.34826	0.0	3.16268	0.0	4.15712	0.0	8.61671	0.02037	0.0	0.0	0.0	4.29284	0.0	0.00151	0.80216	0.0	1.65157	0.0	6.98736	0.0	1.82805	0.0	2.40897	0.0	1.41979	0.0	0.7475	0.0	4.58144	0.0	6.563	0.0	3.24975	0.0	9.16568	0.0	7.02377	0.0	6.19857	0.0	1.42374	0.0	1.31508	0.0	9.90535	0.0017	5.01972	0.0	1.4488	0.0	6.92498	0.0	0.0	5.1021	0.0	3.0101	0.0	0.0	0.0	1.7199	0.0	4.30111	0.0	2.19902	0.0	9.79733	0.0	0.0	3.22728	0.0	10.23947	0.0	0.0	0.0	0.0	0.57185	0.0	0.0	0.0	0.87586	0.0	2.84352	0.0	5.47364	0.0	2.64365	0.0	1.16794	0.0	0.72845	0.0	0.0	2.25509	0.0	1.25646	0.0	4.73403	0.0	0.0	3.09028	0.0	0.0	0.0	5.06404	0.0	3.80724	0.0	0.32249	0.0	0.0	0.0	0.0	0.00242	0.0	2.15791	0.0	3.55932	0.0	4.16841	0.00085	0.69922	0.00294	12.27448	0.0	2.32287	0.0	3.68786	0.0	3.01077	0.0	2.31777	0.0	1.34315	0.0	0.67826	0.0	4.06558	0.0	4.19199	0.01354	2.01917	0.0	1.62848	0.0	0.54712	0.0	1.88962	0.0	4.9829	0.0	5.50916	0.0	3.45636	0.0	3.83631	0.0	0.0	0.0	6.04831	0.0	4.57884	0.0	1.74118	0.00352	3.61932	0.0	0.0	2.24707	0.0	0.001	0.8856	0.00188	0.40673	0.0	0.46247	0.0	1.42005	0.0	4.83495	0.0	0.0	1.40311	0.0	0.0	1.49088	0.0	0.66409	0.0	0.0	0.0	1.67397	0.0	2.54769	0.0	0.00968	0.88242	0.0	3.72511	0.0	6.28554	0.0	4.33946	0.00475	1.73585	0.0	1.08789	0.0	2.0743	0.0	0.0	1.9578	0.0	0.27904	0.0	6.43786	0.00706	2.40796	0.0	1.86129	0.0	1.8529	0.0	0.15755	0.0	0.0	2.82614	0.00261	4.52272	0.00882	5.44851	0.00266	0.61637	0.00441	3.47685	0.0	7.40215	0.0	4.33406	0.00655	0.94163	0.0	2.84047	0.0	3.31398	0.00046	8.88813	0.00057	9.05209	0.0	0.0	3.44347	0.00697	2.56828	0.00604
