clade_name	NCBI_tax_id	G88690	G88691	G88692	G88693	G88700	G88701	G88703	G88704	G88705	G88707	G88708	G88709	G88710	G88711	G88712	G88713	G88716	G88718	G88720	G88721	G88722	G88723	G88724	G88725	G88726	G88727	G88728	G88729	G88731	G88732	G88733	G88734	G88735	G88736	G88737	G88738	G88740	G88741	G88743	G88744	G88745	G88746	G88748	G88749	G88751	G88753	G88755	G88757	G88759	G88760	G88761	G88762	G88763	G88764	G88765	G88766	G88767	G88768	G88769	G88770	G88771	G88772	G88773	G88774	G88776	G88778	G88779	G88780	G88781	G88782	G88783	G88784	G88785	G88786	G88787	G88788	G88789	G88790	G88791	G88792	G88793	G88794	G88795	G88796	G88797	G88798	G88801	G88802	G88804	G88806	G88807	G88808	G88809	G88810	G88811	G88812	G88813	G88814	G88815	G88816	G88818	G88819	G88820	G88821	G88822	G88823	G88825	G88826	G88827	G88828	G88829	G88830	G88831	G88832	G88834	G88835	G88836	G88837	G88838	G88839	G88840	G88842	G88843	G88844	G88845	G88846	G88847	G88848	G88849	G88850	G88851	G88852	G88853	G88854	G88855	G88856	G88857	G88858	G88859	G88861	G88862	G88863	G88864	G88866	G88867	G88869	G88870	G88871	G88872	G88873	G88874	G88875	G88876	G88877	G88878	G88879	G88880	G88881	G88882	G88883	G88884	G88885	G88886	G88887	G88888	G88889	G88890	G88891	G88892	G88893	G88894	G88895	G88896	G88897	G88898	G88899	G88900	G88902	G88903	G88904	G88905	G88906	G88908	G88909	G88910	G88911	G88912	G88913	G88914	G88915	G88916	G88917	G88918	G88919	G88920	G88921	G88922	G88923	G88924	G88925	G88926	G88927	G88928	G88929	G88930	G88931	G88932	G88933	G88934	G88935	G88936	G88937	G88938	G88939	G88940	G88941	G88942	G88943	G88944	G88948	G88949	G88950	G88951	G88952	G88953	G88954	G88955	G88958	G88959	G88960	G88961	G88962	G88963	G88964	G88965	G88966	G88967	G88968	G88970	G88971	G88972	G88973	G88974	G88975	G88976	G88977	G88978	G88979	G88980	G88981	G88982	G88983	G88984	G88985	G88986	G88987	G88988	G88989	G88990	G88992	G88993	G88994	G88995	G88997	G88998	G88999	G89000	G89001	G89002	G89004	G89005	G89006	G89007	G89008	G89009	G89010	G89011	G89012	G89013	G89014	G89016	G89017	G89018	G89019	G89020	G89021	G89022	G89023	G89024	G89025	G89026	G89027	G89028	G89029	G89030	G89031	G89033	G89034	G89035	G89036	G89037	G89038	G89039	G89040	G89042	G89043	G89044	G89045	G89046	G89047	G89048	G89049	G89050	G89051	G89052	G89053	G89054	G89055	G89056	G89057	G89058	G89059	G89060	G89061	G89062	G89063	G89064	G89065	G89067	G89068	G89069	G89070	G89071	G89072	G89073	G89074	G89076	G89077	G89078	G89079	G89080	G89081	G89082	G89083	G89084	G89085	G89087	G89088	G89089	G89091	G89092	G89093	G89094	G89095	G89096	G89097	G89098	G89100	G89101	G89102	G89103	G89106	G89107	G89108	G89109	G89111	G89112	G89113	G89114	G89116	G89117	G89118	G89119	G89120	G89121	G89122	G89123	G89124	G89125	G89126	G89127	G89128	G89129	G89130	G89131	G89132	G89133	G89134	G89135	G89136	G89138	G89139	G89140	G89141	G89143	G89144	G89145	G89146	G89147	G89148	G89149	G89150	G89151	G89152	G89153	G89154	G89155	G89156	G89157	G89158	G89159	G89161	G89162	G89163	G89164	G89165	G89166	G89167	G89168	G89171	G89172	G89173	G89174	G89175	G89176	G89177	G89178	G89179	G89180	G89181	G89182	G89184	G89185	G89186	G89187	G89189	G89190	G89192	G89195	G89196	G89197	G89198	G89199	G89200	G89250	G89251	G89252	G89253	G89255	G89256	G89258	G89259	G89260	G89261	G89262	G89263	G89265	G89266	G89267	G89268	G89269	G89271	G89272	G89273	G89274	G89275	G89276	G90573	G90575	G90576	G90578
s__Alistipes_putredinis	0	10.90187	0.58566	1.06603	0.0	4.09458	0.83168	0.40762	1.33387	4.71816	3.49122	0.0	2.62898	3.01624	1.42566	1.77526	6.53101	0.32377	0.71549	2.47152	1.81954	0.0	0.22437	5.40236	1.85848	0.12958	3.15201	3.41895	4.44318	3.74011	7.80929	2.79954	2.46387	4.53055	0.99329	0.0	6.43418	0.68185	1.91915	0.75216	1.60195	0.0	2.29043	1.10929	4.51296	0.14185	0.232	3.23915	1.08287	2.13678	1.06365	0.27121	3.41696	2.04982	0.0	2.27925	3.98741	0.02322	3.19579	2.18087	1.06886	4.14809	0.00763	1.33145	0.0355	2.50776	2.19099	3.65547	0.0	4.44292	4.47059	1.93619	0.90357	0.92097	0.27014	0.0	3.92478	3.35275	0.01082	2.41627	2.90223	3.21388	2.27395	2.37499	11.83128	0.97848	1.36073	0.04284	1.80117	2.14606	2.42278	5.54063	4.69727	3.88961	0.0	6.85454	1.34013	3.05752	14.50872	0.90116	0.51113	6.34254	0.0	2.73951	0.00861	0.0	0.0	1.96927	6.435	3.8944	6.96572	0.01686	0.39204	2.36094	0.6883	5.53264	2.02796	4.66762	2.50041	4.1904	1.31334	2.35026	0.0	5.78747	0.00411	3.96747	1.22367	4.73277	1.54525	1.49346	4.90476	5.56119	1.2869	0.02813	0.0	2.522	0.0	0.0	1.61581	1.62945	0.02441	0.58337	3.09853	3.58992	2.26091	6.01002	2.49113	0.55065	0.96901	2.58288	2.52092	0.81521	5.22224	3.22056	0.0	2.27554	0.90806	0.20375	3.37972	0.0	2.28043	0.85986	0.80128	0.0	0.0	3.40759	6.45496	1.31545	4.211	1.70812	2.68095	2.53635	0.10248	0.04777	1.72732	6.69616	1.84594	0.03997	1.14549	2.47924	1.65049	0.00526	3.04726	0.0	0.0	0.01732	0.0	0.0	2.0413	0.1603	0.13101	0.01021	5.34008	9.12004	3.62071	1.59791	3.25731	0.0	0.0	2.6704	0.53384	0.0	3.29689	2.81749	4.08712	7.25935	0.0	1.33211	0.0	1.33595	3.29422	0.87071	0.0	0.0	0.0	1.18946	2.83147	0.0	1.5333	0.93352	2.16101	0.21466	1.25709	7.01245	2.38426	6.72713	2.6969	1.70584	2.40313	0.58019	1.01782	0.0	0.01596	1.10221	4.41618	3.59642	1.98095	1.44509	2.90415	0.03062	6.92104	5.98037	0.65228	1.55625	0.33469	2.94181	0.07315	2.98643	1.48876	2.79125	4.36965	1.75184	1.43405	0.73212	0.0	0.78262	0.797	0.32025	5.27279	1.05081	4.87351	1.21924	0.81911	2.06532	2.93957	0.81035	2.66368	0.0	0.0	2.76823	0.69841	3.6041	0.14446	3.2902	1.90797	2.80711	5.78819	0.0	4.91613	2.41475	2.45602	0.0	1.3351	0.86997	3.24553	0.0	1.35645	1.17176	2.61738	2.58589	1.04046	2.17937	0.0185	2.28922	0.0	1.60276	4.68136	2.3921	0.61416	0.64696	1.16011	8.77164	2.58855	1.58262	0.15581	2.05535	0.84237	3.74701	3.65266	1.1443	3.94216	0.97074	0.45141	3.85413	2.99818	0.0	2.18428	0.0	5.40071	0.05052	5.16785	0.0	0.39914	3.25794	1.11337	3.47891	1.02133	3.51616	0.0	1.67956	2.39228	2.55128	5.98415	5.47814	5.60201	0.0	0.01055	4.1114	7.15721	0.09268	1.64784	1.89829	1.8003	0.69124	0.0077	0.39637	5.2005	1.19623	0.00366	0.12171	1.32356	3.36962	4.56246	0.57261	0.02671	0.00338	0.98888	0.0	2.62549	0.0	2.04377	1.28458	2.26666	5.26756	4.49354	3.73461	7.29663	3.63158	1.88202	0.56835	2.60611	2.09385	1.68811	0.0	1.8876	1.50981	3.06884	2.83518	9.42185	2.97634	0.0	0.87095	4.46275	1.76974	0.0	3.09998	1.93052	2.01823	0.0	0.0	0.92055	4.43132	0.0	0.08121	0.75572	2.28207	2.25467	1.57062	1.31848	0.4394	4.63399	3.3732	1.81325	1.44343	0.76827	2.17609	2.22332	0.0	2.37027	5.38646	1.12886	1.37999	1.57439	1.92412	8.83202	0.0	1.74203	0.0	2.60285	1.44195	1.93393	5.59903	2.67674	4.58535	1.66729	4.39188	3.15625	0.88781	2.73817	0.62417	0.11265	2.98612	3.47646	5.90781	0.0	4.61712	1.58134	1.55332	0.13483	1.65926	2.62328	1.68216	5.75568	0.0	2.56514	0.57684	1.41271	3.81298	0.0	0.0	0.2357	0.01626	2.69305	0.0	5.57399	2.06218	0.00361	2.1097	4.12495	1.00249	5.25198	2.41399	0.0	0.85191	9.78345	0.0	0.01726	2.62888	1.38067	1.07768	2.68717	0.75447
s__Faecalibacterium_prausnitzii	0	8.8104	10.41219	5.49324	3.80654	4.61787	2.49421	1.1196	5.08363	11.00643	4.103	1.91134	1.43151	6.07195	4.34322	8.36697	2.00833	2.18683	7.49567	3.60754	7.29752	6.79436	12.62528	8.16062	8.52476	1.55368	5.80107	10.2012	3.42207	5.24332	4.80489	6.91875	4.13471	13.14312	4.32826	6.68896	6.56128	11.12065	5.49354	8.53512	2.28086	6.26485	9.94294	0.46257	11.2935	21.99434	3.1134	8.2982	7.6136	2.1315	4.18014	6.51263	4.01736	6.07761	4.81656	7.74449	2.81898	6.09109	4.50905	3.92526	12.09809	6.01651	8.4649	7.87759	12.69371	11.69132	9.76004	5.60548	0.0	13.01157	10.70421	7.18034	5.17234	2.84938	8.28708	3.17851	8.30216	15.14941	19.44865	3.25402	7.00812	7.56292	6.62347	9.72476	5.98573	4.97534	3.97246	2.7483	6.52941	7.35878	6.96835	5.31907	6.89525	6.86158	3.77678	4.96884	6.29395	8.19906	1.94649	4.20287	8.89527	10.0547	2.60057	4.16288	9.57432	8.21401	7.61784	7.8785	8.08472	7.58925	7.72119	6.2983	4.34342	6.95242	4.25344	2.49463	7.64434	9.04497	4.76536	8.54974	6.22612	6.16568	11.01432	11.74408	1.66201	1.47849	9.62452	2.95103	4.70219	8.59038	5.52067	1.17402	6.01253	5.166	4.55061	7.40574	0.0	8.82977	9.41012	3.38567	8.27195	12.64531	4.16128	8.76215	4.20992	6.85991	2.57416	3.5116	9.08028	14.52702	3.5751	9.38247	8.92738	3.17814	4.26116	3.97616	5.0313	6.16324	6.92426	0.0	10.76216	4.37847	4.53721	0.0	2.27722	6.63512	7.64816	5.83204	2.17905	3.56608	5.86281	6.35461	10.13318	3.78373	10.0555	6.15982	3.96449	12.96274	8.40444	5.4637	8.20044	3.96628	10.02505	7.65636	3.06813	8.73916	5.00086	7.02986	5.54002	8.04898	7.5069	12.67514	5.36718	7.7102	3.97857	5.18378	10.84153	5.21628	2.82231	5.88366	4.76165	6.98671	4.21939	8.82368	2.61812	4.61386	1.71531	9.0963	7.16058	8.26796	6.88421	6.13341	3.31362	6.28632	5.19175	5.24469	5.57484	1.39494	1.64788	4.76374	13.67549	5.86433	10.07415	5.16451	9.5818	4.29226	6.33724	8.11878	10.69875	8.94792	8.42414	9.27294	13.39107	11.41233	6.08456	5.34485	5.97297	5.16258	7.23615	5.85104	2.36943	3.34557	8.09051	3.95575	7.75745	3.81581	3.25604	2.17077	3.25254	4.44555	1.23148	5.797	3.74348	7.89005	5.73948	3.78689	4.71094	1.29335	8.40344	5.81313	5.66464	6.70898	5.58904	5.66336	6.98311	8.5228	6.27703	0.52081	11.1734	3.50973	0.82272	7.16237	5.87133	5.78823	5.57501	6.11824	10.51651	7.0057	7.42155	4.27117	3.76463	0.33985	5.33474	4.95188	15.38163	9.85854	3.15206	5.81564	6.00597	4.4234	7.4399	9.26404	8.88234	5.02262	2.83024	5.45802	8.401	4.95726	8.06845	8.81652	7.28779	7.24412	8.82844	3.01796	5.37454	4.81976	2.66041	5.05732	8.34127	5.18817	5.37486	6.06881	0.39258	11.18587	5.57063	8.23239	1.74081	4.14377	7.7092	8.0415	9.93563	0.45874	12.14433	7.14113	3.99633	5.35269	6.67796	6.85504	3.66579	10.07046	5.19624	3.24267	7.22805	9.71605	6.42832	2.76523	0.0	4.30496	8.12057	6.17547	5.18915	2.58615	4.6755	7.89984	6.60473	1.75732	1.18885	0.58355	4.15712	2.7202	4.24386	4.0354	2.89411	5.0534	12.42801	2.51752	6.56493	4.95675	6.39484	7.51964	3.93764	13.23941	3.53354	5.09644	6.5252	7.05482	3.49434	9.65124	6.12321	7.67971	8.88516	10.83741	10.92843	5.7499	6.78078	8.64686	7.48902	9.34448	10.6543	5.30628	5.89549	8.54192	4.22383	1.04079	6.06889	4.35077	4.67991	10.60606	9.99069	6.65174	3.8755	14.90669	3.80572	3.9887	10.88652	9.00863	13.15345	9.74443	17.04309	9.87819	4.12346	11.88998	9.35932	4.29749	5.98572	3.98142	12.65733	11.46013	9.20209	6.63607	5.44517	5.70037	8.48645	3.7909	2.2378	6.02336	7.2861	6.96484	7.32809	4.81924	7.6187	4.8566	5.56687	8.2642	5.58105	6.68209	8.78701	3.22856	8.28208	7.6708	2.91604	8.62424	2.57567	9.35022	11.7999	2.38725	4.17938	5.14914	6.07703	1.056	9.02646	2.91726	8.20249	4.5757	2.58364	6.62618	9.35783	7.82117	4.60098	3.03612	4.41555	10.2798	6.16553	3.94151	9.44379	6.96603	3.20231	3.7698	4.55381	12.17452	6.88598	9.61924	4.20386	5.73598	9.77788	13.64485	5.20185	6.19471	11.77179	10.46461	9.44877	5.52772
s__Dialister_invisus	0	8.46255	0.21376	0.0	0.0	0.02185	0.16555	0.0	0.75678	0.09395	1.25299	0.10403	0.0	0.0	0.04317	0.0	0.0	0.0	0.0	0.51276	0.0	0.41176	0.0	0.66564	0.06405	0.0	0.00645	0.34653	2.57406	0.0	0.0	0.0	0.5642	0.23904	3.58074	0.04004	0.0	1.35823	0.70706	0.10343	0.12998	4.05637	0.0	0.0	0.43409	0.11896	0.0	0.0	0.0	0.0	1.1995	0.0	0.34855	0.0	0.10571	0.64068	0.01846	0.1296	0.0	0.0	1.642	0.58313	0.0	0.60957	0.22242	0.0	0.0	0.0	0.79517	0.0	0.0	0.45723	0.12569	0.0	0.26315	0.05858	0.0	0.0	0.0	0.0	0.86906	0.75789	0.0	0.02381	7.26113	0.0	0.0	0.0	0.0	0.89035	0.18849	0.0	0.24566	0.0	0.0	0.0	0.15017	1.09491	0.0	0.0	0.0	0.0	0.48911	0.0816	0.0	0.3368	0.0	0.50894	0.20529	0.0	0.0	0.25949	0.40199	0.07557	2.55869	0.19794	0.0	0.0	0.0	0.13174	0.0	0.0	2.8985	0.0	0.19344	0.0	0.25378	3.49727	0.0	0.12053	0.36833	1.38959	0.0	0.0	0.18564	0.23725	0.04002	2.01502	0.0	0.0	0.0	0.0	0.0	0.36521	0.13439	0.35348	0.66301	0.0	0.13704	0.0	1.9575	0.0	0.0	0.22043	0.0	0.7645	0.0	0.0	0.0	0.43249	0.00646	0.20973	0.0	0.0	0.58373	0.2854	1.13707	0.0	0.0	0.06556	0.63428	0.0	0.0	0.0	0.01054	0.0	0.0	0.0	0.0	0.0	0.0	0.08985	0.0	0.08	0.0	0.0	0.24271	0.46065	0.0	0.017	0.90471	0.33532	0.0	0.2702	0.0	0.0	0.0	0.0	0.0	0.10892	0.0	0.29514	0.10887	0.1234	0.0	0.14834	0.0	0.17594	0.0	0.08915	0.0	0.58773	0.10075	0.0	0.29574	0.0	0.0	0.10732	0.0	1.10103	0.0	0.0	0.57176	0.77535	0.11113	0.0	0.0	0.66572	0.272	0.05187	0.0	0.47532	1.33028	0.47702	0.52117	0.18289	0.0	0.03038	0.0	0.75603	0.1474	0.38736	0.0	0.0	0.54471	0.0	0.0	0.20143	0.0	0.0	0.0	0.03684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51733	0.0	0.15043	0.02441	0.0	0.0	0.0	0.0	0.08198	0.0	0.0	0.0	0.0	0.19001	0.0	0.41517	0.27932	0.0	0.0	0.00643	0.0	0.0	0.0	0.0	0.2253	0.06989	0.0	0.48085	0.0	0.0	0.0	1.68963	0.0	0.0	0.0	0.0	0.0	0.20973	0.43954	0.0424	0.17696	0.0	0.28804	1.48451	0.07738	0.13662	0.0	0.0	0.20637	0.21896	0.44148	0.0	0.09626	0.23681	0.0	0.01945	0.0	0.50157	0.0	0.4262	0.0	0.0	1.12817	0.0	0.05262	0.0	0.58731	0.0	0.0	0.0	0.0	0.04192	1.33974	0.07223	0.0	0.35698	0.0	0.1168	1.89737	0.00314	0.0	0.14018	0.58079	0.0	0.0	0.0	0.0	0.0	2.61443	0.0	2.37982	0.17908	0.0	0.06561	0.0	0.0	0.0	1.06711	0.30274	0.0	0.15122	0.49982	0.0	1.09344	0.0	0.0	0.0	0.0	0.15253	0.0	0.0	1.77431	0.27373	2.87788	0.0	0.45381	0.0	0.73997	0.21376	0.3338	0.0	0.48871	0.10225	0.05072	0.0	0.63947	0.0	0.41229	2.07156	0.31802	0.0	0.9724	0.5	0.03495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37884	2.30756	0.09366	0.0	0.0	0.0	0.0	0.0	0.0	2.13407	0.0	0.60211	0.0	0.0	0.08774	0.0	0.21064	0.52755	0.0	0.0	0.0111	0.02935	0.0	0.0	0.0	0.0	0.00154	0.07811	1.4934	0.25626	0.0	0.15495	1.4103	0.0	0.04019	0.0	0.0	0.70627	0.0	0.0	0.0	0.0	0.19044	0.0802	0.08415	0.43693	0.65677	0.0	0.0	0.0	0.0	0.0	0.54809	0.0	0.06933	0.0	0.65797	0.0016	0.0	0.01474	0.0	0.0	0.0	0.20078	0.01873	0.32617	0.0
s__Alistipes_finegoldii	0	4.91013	0.01962	0.08445	0.00237	0.74452	0.37404	0.30429	0.17847	12.23184	0.37673	0.0	6.13201	0.08031	0.13957	0.08099	5.63212	0.0005	0.27518	0.22116	0.24787	1.09023	1.12585	0.79298	0.36401	0.04262	0.05895	0.01824	0.02255	0.06154	0.30385	0.30298	0.05707	0.30562	0.03041	0.16595	0.62636	0.0	2.1708	0.01632	2.10406	0.0051	0.0037	0.14805	0.63179	0.02122	0.0	0.12517	0.08637	2.19383	0.0	0.0413	0.0	0.05877	0.0	1.50528	0.02124	0.0	0.17554	0.06379	0.13243	0.0	0.0686	0.29066	0.14555	0.06332	0.10221	0.033	0.00057	0.02735	0.01087	2.65008	0.09806	0.27891	0.00395	0.0	0.23532	0.41284	0.0	0.05882	0.0	0.57383	0.00568	0.35567	0.22481	0.16878	0.01725	0.27827	0.06404	0.01013	0.00321	0.04912	0.85833	0.14827	0.04995	0.48778	0.9246	0.1181	2.05991	0.12877	0.0	0.27375	0.00421	0.22795	0.0	0.0	0.05363	0.66677	0.29104	0.246	0.33352	0.09355	0.0	4.01525	0.01997	0.94525	0.2878	0.50294	0.14937	0.06564	0.0	0.02025	0.0028	0.75714	0.16119	0.31642	0.11438	0.06822	0.0	0.2617	0.09912	2.29685	0.0143	0.00725	0.0	0.2364	0.0	0.0	0.2723	0.13658	0.03257	0.02384	0.13628	0.0924	0.21289	0.08906	3.89296	0.0	0.23218	0.19053	0.54241	0.09833	0.01174	0.0	0.0	8.07649	0.11462	0.0	0.63176	0.07375	1.01132	0.11801	0.00042	0.0	0.0	0.10429	0.30563	0.01218	0.06324	0.09135	0.02719	0.07366	0.00375	0.0187	0.04612	0.19321	0.11122	0.03192	0.17499	0.68231	0.76423	1.37801	1.05997	0.0	0.01534	0.16189	0.48577	0.0	0.00962	0.00294	0.0	0.0	0.1355	2.17594	0.5651	0.06335	1.021	0.0	0.08478	0.0	0.04776	0.075	0.03961	1.59238	2.78628	0.00057	0.0	0.39925	0.0	0.03377	0.02603	0.2861	0.0	0.14469	2.53432	0.04314	1.81684	0.0	0.01088	0.51546	0.02858	0.0	0.35079	0.25584	0.15339	0.49818	0.06165	0.0	0.47879	0.04188	0.03366	1.02949	0.03372	0.03375	1.14914	0.57136	0.03978	1.44969	0.92266	0.38307	0.12449	1.60873	0.1945	0.21709	0.05723	0.21024	0.39923	0.77685	0.0	1.01851	0.55922	0.02262	0.00592	0.0	0.0	0.79769	1.216	0.09409	0.76672	0.26808	0.31257	0.02027	0.68919	0.22228	1.09185	0.16066	0.5504	0.0	1.17864	0.40566	4.47857	0.56571	0.11522	2.43314	0.08799	2.28605	0.68574	0.53142	0.05975	0.61068	0.13894	0.0	0.17822	0.00606	1.23545	0.0	0.0577	0.4302	0.0	0.96112	0.00155	0.33593	0.27117	0.10399	0.00252	0.96898	3.24693	0.14377	0.02972	0.63207	0.07845	0.15378	0.47729	4.70776	0.23046	0.3656	0.02159	2.79733	0.58437	0.0	1.05825	0.0	5.60986	1.70978	0.05382	0.00125	0.50192	0.0	0.05552	0.0274	0.04365	0.58477	0.01409	0.11682	0.00548	0.04954	0.22994	0.94694	0.0	0.0252	1.94203	0.32194	0.12129	0.18621	0.96459	0.72879	0.0	0.30138	1.24217	0.00396	0.56336	1.56272	0.0	0.01137	0.01893	0.10217	0.27757	0.0	0.0	0.0	1.83599	0.09388	0.41941	0.0	0.1117	0.03074	0.07015	0.02942	0.03209	4.10802	0.02528	0.00294	0.03348	0.06373	0.24555	0.47619	0.27277	0.14345	0.42739	0.04422	2.20337	0.24837	0.83274	0.0	0.06227	0.50073	0.08363	0.03129	0.69302	0.08786	0.00256	0.09496	0.33555	0.94249	1.4068	1.37928	0.03051	0.09765	0.02463	0.0	0.14356	1.0497	1.1971	0.00206	0.16495	0.30253	0.0541	0.08733	0.06604	0.64218	4.03749	0.43551	0.15113	0.28261	0.15549	0.03035	0.11699	0.0	0.07271	2.4616	0.0272	0.52942	0.01421	0.17441	0.12054	0.08941	0.02266	0.0	0.02789	0.56146	0.18851	1.0183	1.14245	0.04148	0.01461	0.13237	0.01309	0.31631	0.02471	0.33699	0.12613	0.40468	2.05087	0.62183	0.0	0.65094	0.04767	4.45894	0.06886	0.31562	0.01972	0.02679	0.8071	0.0	0.07267	0.07374	0.04713	0.15788	0.0043	0.0	0.04422	0.46209	0.00531	0.20316	0.12005	0.07137	0.0	0.35525	0.02494	0.07344	0.99824	0.22514	0.0	0.06686	0.2561	0.0	0.00482	0.40899	0.28125	0.02	0.23116	0.04119
s__Bacteroides_stercoris	0	4.70751	0.0	0.0	0.23049	0.0	1.98252	0.47671	1.27655	2.31823	0.0	0.0	0.0	0.0	0.0	0.45002	0.4552	0.0	0.0	0.0	0.31705	0.0	0.32249	6.84388	0.0	0.0	0.0	0.88259	0.0	0.0	0.15486	0.35996	0.16067	7.87873	0.0	12.29323	0.0	0.04179	0.0	0.03135	0.0	1.47248	0.05342	0.0	0.0	0.24061	0.0	0.11716	0.58388	0.79228	0.0	0.27253	2.64408	0.18209	0.0	0.0	10.56509	0.0	0.61065	0.0	0.04043	0.0	0.01259	0.04756	0.43892	1.2244	0.12033	4.66332	0.0	0.0	0.0	0.35454	0.0	0.0	0.02702	0.0	0.09364	1.76116	0.18697	0.0	1.00974	0.0	0.12246	0.71616	0.31658	0.47289	0.67319	0.00431	0.75169	2.96013	0.0	0.0	0.0	0.43524	0.0	0.81409	0.02526	0.0	2.28848	0.16701	0.15521	4.32435	5.5074	0.7108	0.0	0.0	0.0	0.33729	1.02516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67557	0.0	1.71667	0.14127	0.0	0.0	0.0	3.37286	10.42549	1.75596	0.32983	0.0	0.0	0.20489	0.0	0.21074	0.0	0.35706	1.05392	0.0	0.0	0.56853	1.57141	0.0	0.0	3.40731	0.0	0.0	0.32422	0.35026	0.02991	0.60966	0.21071	0.0	0.0	0.52784	0.0	0.0	0.0	0.46863	1.2247	0.06998	0.0	2.7895	0.0	0.00175	0.0	0.0	0.0	0.78063	0.0	0.22027	0.0	0.14457	0.15443	0.48064	0.0	0.0	0.70779	0.0	0.18859	0.0	0.0	0.0	0.0	0.0	0.0	4.84291	0.0	0.0	0.0	0.01826	0.0	0.0	0.0	5.76363	0.0	0.0	0.0	0.0	0.0	0.0	1.1653	0.31244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01791	0.0	0.0	2.36925	0.02374	6.79685	0.06239	0.0	0.0	0.0	0.0	2.30789	0.0	0.1308	0.47849	0.0	0.0	0.05187	0.0	0.0	1.22975	2.63103	0.1151	0.29136	0.0	0.0	0.44907	0.0	0.0	0.0	0.0	0.16982	0.0	0.00135	0.28377	0.0	6.09436	0.02137	0.69583	0.0	0.15323	0.43276	0.0	0.17337	0.0	0.0	6.16747	0.44152	0.94604	0.0	0.0	0.0	0.41223	0.0	0.0	2.37198	0.05677	2.00917	0.0	4.385	0.0	0.0	6.11727	0.0239	0.0	1.46298	0.0	0.0	0.0	0.0	0.80415	0.0	0.0	0.0	0.0	0.0	0.0808	0.0	0.24782	0.0	0.02445	0.25127	0.0	0.00833	0.0	0.0	0.04836	0.0	0.0	0.0	0.0	0.0	3.53851	9.66502	0.0	0.0	1.40259	0.0	0.0	1.62126	0.01684	0.0	0.1397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03352	0.0	0.0	0.05914	0.58996	0.0	0.11629	0.0	0.00378	0.64027	10.03149	0.21797	4.10977	0.0	0.0	0.0	0.0	0.13664	0.0	0.37348	0.0	0.0	0.0	0.0	0.0	0.02432	0.18885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16533	0.0	0.0	0.0	0.0	0.43571	0.0	0.44999	0.0	0.08212	2.39751	0.0	0.0	0.85248	1.04664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65609	0.01599	0.0	0.00995	1.56244	5.255	0.0	0.0	0.0	0.0	1.6046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14313	2.23677	0.0	0.0	0.0	0.0	0.0	0.0	0.43108	0.0	0.58781	0.50104	0.44521	0.0	0.5356	0.1922	0.68893	0.34488	0.0	1.21056	0.0	0.0	0.0	0.7218	0.0	1.1997	0.0	0.0	2.38583	0.02085	4.85194	0.0	0.63672	0.06695	6.86949	0.0	2.23364	0.0	0.37706	0.00945	0.0	0.0	0.0	0.0	0.0	0.03003	0.0	0.12253	0.0	0.73254	0.0	0.0	0.27279	0.0	0.08651	0.37001	0.05466	0.0	0.0	0.0	0.0	0.13893	0.45016	0.41197	0.0	0.0	0.15712	0.31529	0.0	0.03643	0.8408	0.0	3.54648	3.49292	0.0
