clade_name	NCBI_tax_id	SRS011061	SRS011084	SRS011086	SRS011090	SRS011098	SRS011105	SRS011111	SRS011115	SRS011126	SRS011132	SRS011134	SRS011140	SRS011144	SRS011152	SRS011239	SRS011243	SRS011247	SRS011255	SRS011263	SRS011269	SRS011271	SRS011302	SRS011306	SRS011310	SRS011343	SRS011355	SRS011397	SRS011405	SRS011452	SRS011529	SRS011584	SRS011586	SRS012273	SRS012279	SRS012281	SRS012285	SRS012291	SRS012294	SRS012663	SRS012902	SRS013155	SRS013158	SRS013164	SRS013170	SRS013215	SRS013234	SRS013239	SRS013252	SRS013258	SRS013261	SRS013269	SRS013476	SRS013502	SRS013506	SRS013521	SRS013533	SRS013542	SRS013637	SRS013687	SRS013705	SRS013711	SRS013723	SRS013800	SRS013818	SRS013825	SRS013836	SRS013876	SRS013879	SRS013881	SRS013942	SRS013945	SRS013946	SRS013947	SRS013948	SRS013949	SRS013950	SRS013951	SRS013956	SRS014107	SRS014124	SRS014126	SRS014235	SRS014271	SRS014287	SRS014313	SRS014343	SRS014459	SRS014464	SRS014465	SRS014466	SRS014468	SRS014470	SRS014472	SRS014473	SRS014474	SRS014475	SRS014476	SRS014477	SRS014494	SRS014573	SRS014575	SRS014578	SRS014613	SRS014629	SRS014682	SRS014683	SRS014684	SRS014686	SRS014687	SRS014689	SRS014690	SRS014691	SRS014692	SRS014888	SRS014890	SRS014894	SRS014901	SRS014923	SRS014979	SRS015038	SRS015040	SRS015044	SRS015051	SRS015054	SRS015055	SRS015057	SRS015059	SRS015060	SRS015061	SRS015062	SRS015063	SRS015065	SRS015071	SRS015072	SRS015073	SRS015133	SRS015154	SRS015158	SRS015168	SRS015190	SRS015209	SRS015215	SRS015217	SRS015225	SRS015264	SRS015269	SRS015272	SRS015274	SRS015278	SRS015369	SRS015374	SRS015378	SRS015381	SRS015395	SRS015425	SRS015430	SRS015434	SRS015436	SRS015440	SRS015450	SRS015470	SRS015537	SRS015574	SRS015578	SRS015640	SRS015644	SRS015646	SRS015650	SRS015663	SRS015745	SRS015752	SRS015755	SRS015762	SRS015782	SRS015793	SRS015794	SRS015797	SRS015799	SRS015803	SRS015854	SRS015893	SRS015895	SRS015899	SRS015921	SRS015937	SRS015941	SRS015947	SRS015960	SRS015985	SRS015989	SRS015996	SRS016002	SRS016018	SRS016033	SRS016037	SRS016039	SRS016043	SRS016056	SRS016086	SRS016088	SRS016092	SRS016095	SRS016105	SRS016111	SRS016188	SRS016191	SRS016196	SRS016200	SRS016203	SRS016225	SRS016267	SRS016292	SRS016297	SRS016319	SRS016331	SRS016335	SRS016342	SRS016349	SRS016360	SRS016434	SRS016495	SRS016501	SRS016503	SRS016513	SRS016516	SRS016529	SRS016533	SRS016541	SRS016553	SRS016559	SRS016569	SRS016575	SRS016581	SRS016584	SRS016585	SRS016600	SRS016740	SRS016746	SRS016752	SRS016753	SRS016944	SRS016954	SRS016989	SRS017007	SRS017013	SRS017025	SRS017044	SRS017076	SRS017080	SRS017088	SRS017103	SRS017120	SRS017127	SRS017139	SRS017156	SRS017191	SRS017209	SRS017215	SRS017227	SRS017244	SRS017247	SRS017304	SRS017307	SRS017433	SRS017439	SRS017441	SRS017445	SRS017451	SRS017497	SRS017511	SRS017520	SRS017521	SRS017533	SRS017537	SRS017687	SRS017691	SRS017697	SRS017700	SRS017701	SRS017713	SRS017808	SRS017810	SRS017814	SRS017820	SRS017821	SRS017849	SRS017851	SRS018133	SRS018145	SRS018149	SRS018157	SRS018300	SRS018312	SRS018313	SRS018329	SRS018337	SRS018351	SRS018357	SRS018359	SRS018369	SRS018394	SRS018427	SRS018439	SRS018443	SRS018463	SRS018569	SRS018573	SRS018575	SRS018585	SRS018591	SRS018656	SRS018661	SRS018665	SRS018671	SRS018739	SRS018769	SRS018778	SRS018784	SRS018791	SRS018817	SRS018969	SRS018971	SRS018975	SRS018978	SRS018981	SRS019015	SRS019016	SRS019019	SRS019022	SRS019024	SRS019025	SRS019026	SRS019027	SRS019028	SRS019029	SRS019030	SRS019033	SRS019039	SRS019045	SRS019063	SRS019064	SRS019067	SRS019071	SRS019073	SRS019077	SRS019081	SRS019087	SRS019116	SRS019119	SRS019120	SRS019122	SRS019124	SRS019125	SRS019126	SRS019127	SRS019128	SRS019129	SRS019161	SRS019215	SRS019219	SRS019221	SRS019225	SRS019267	SRS019327	SRS019329	SRS019333	SRS019339	SRS019379	SRS019386	SRS019387	SRS019389	SRS019391	SRS019397	SRS019582	SRS019587	SRS019591	SRS019597	SRS019600	SRS019601	SRS019607	SRS019685	SRS019787	SRS019867	SRS019872	SRS019894	SRS019906	SRS019910	SRS019968	SRS019974	SRS019976	SRS019980	SRS019986	SRS019989	SRS020220	SRS020222	SRS020226	SRS020232	SRS020233	SRS020261	SRS020263	SRS020328	SRS020334	SRS020336	SRS020340	SRS020349	SRS020386	SRS020856	SRS020858	SRS020862	SRS020868	SRS020869	SRS021473	SRS021477	SRS021483	SRS021484	SRS021496	SRS021948	SRS021954	SRS021960	SRS021969	SRS021986	SRS022006	SRS022071	SRS022077	SRS022079	SRS022083	SRS022092	SRS022129	SRS022137	SRS022143	SRS022145	SRS022149	SRS022158	SRS022524	SRS022530	SRS022532	SRS022536	SRS022545	SRS022602	SRS022609	SRS022621	SRS022625	SRS022645	SRS022713	SRS022719	SRS022721	SRS022725	SRS022734	SRS023212	SRS023346	SRS023352	SRS023354	SRS023358	SRS023468	SRS023526	SRS023534	SRS023538	SRS023557	SRS023583	SRS023591	SRS023595	SRS023604	SRS023617	SRS023829	SRS023835	SRS023837	SRS023841	SRS023847	SRS023850	SRS023914	SRS023926	SRS023930	SRS023938	SRS023958	SRS023964	SRS023970	SRS023971	SRS023987	SRS024009	SRS024015	SRS024017	SRS024021	SRS024064	SRS024068	SRS024075	SRS024081	SRS024087	SRS024132	SRS024138	SRS024140	SRS024144	SRS024265	SRS024277	SRS024281	SRS024289	SRS024301	SRS024310	SRS024318	SRS024331	SRS024347	SRS024355	SRS024375	SRS024377	SRS024381	SRS024388	SRS024424	SRS024428	SRS024435	SRS024441	SRS024447	SRS024470	SRS024482	SRS024549	SRS024557	SRS024561	SRS024567	SRS024580	SRS024596	SRS024598	SRS024620	SRS024625	SRS024637	SRS024641	SRS024649	SRS024655	SRS042131	SRS042284	SRS042428	SRS042457	SRS042628	SRS042643	SRS042858	SRS042910	SRS042984	SRS043001	SRS043018	SRS043239	SRS043411	SRS043646	SRS043663	SRS043676	SRS043701	SRS043755	SRS043772	SRS043803	SRS044366	SRS044373	SRS044474	SRS044486	SRS044626	SRS044662	SRS044742	SRS045004	SRS045049	SRS045127	SRS045197	SRS045254	SRS045262	SRS045313	SRS045606	SRS045645	SRS045713	SRS045715	SRS045978	SRS046344	SRS046623	SRS046686	SRS046688	SRS046973	SRS047014	SRS047044	SRS047100	SRS047113	SRS047210	SRS047219	SRS047225	SRS047254	SRS047265	SRS047335	SRS047634	SRS047708	SRS047824	SRS047844	SRS048164	SRS048411	SRS048536	SRS048719	SRS048791	SRS048870	SRS049147	SRS049164	SRS049237	SRS049268	SRS049283	SRS049318	SRS049389	SRS049712	SRS049744	SRS049900	SRS049959	SRS049995	SRS050007	SRS050025	SRS050029	SRS050184	SRS050244	SRS050299	SRS050422	SRS050484	SRS050628	SRS050669	SRS050752	SRS050925	SRS051031	SRS051116	SRS051244	SRS051378	SRS051505	SRS051600	SRS051613	SRS051791	SRS051882	SRS051930	SRS051941	SRS052027	SRS052227	SRS052330	SRS052590	SRS052604	SRS052620	SRS052668	SRS052697	SRS052756	SRS052874	SRS052876	SRS052988	SRS053214	SRS053335	SRS053398	SRS053437	SRS053584	SRS053603	SRS053630	SRS053854	SRS053917	SRS054061	SRS054430	SRS054569	SRS054590	SRS054653	SRS054687	SRS054776	SRS054956	SRS054962	SRS055118	SRS055298	SRS055378	SRS055401	SRS055426	SRS055450	SRS055495	SRS055982	SRS056157	SRS056210	SRS056259	SRS056323	SRS056519	SRS056622	SRS056695	SRS056796	SRS056892	SRS057022	SRS057083	SRS057205	SRS057355	SRS057478	SRS057539	SRS057692	SRS057717	SRS057791	SRS057807	SRS058053	SRS058105	SRS058182	SRS058186	SRS058213	SRS058221	SRS058336	SRS058723	SRS058770	SRS058808	SRS062427	SRS062520	SRS062540	SRS062544	SRS062713	SRS062752	SRS062761	SRS062878	SRS063035	SRS063040	SRS063178	SRS063193	SRS063215	SRS063272	SRS063287	SRS063288	SRS063351	SRS063417	SRS063478	SRS063603	SRS063932	SRS063985	SRS063999	SRS064219	SRS064276	SRS064329	SRS064376	SRS064423	SRS064449	SRS064493	SRS064557	SRS064645	SRS064704	SRS064774	SRS064809	SRS065099	SRS065133	SRS065142	SRS065179	SRS065278	SRS065310	SRS065335	SRS065347	SRS065431	SRS065504	SRS075398	SRS075404	SRS075406	SRS075410	SRS075419	SRS077730	SRS077736	SRS077738	SRS077751	SRS078176	SRS078182	SRS078197
s__Parabacteroides_merdae	0	21.25028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00831	0.88339	0.0	0.0	0.0	0.0	0.0	8.99417	16.15991	3.5794	0.0	0.00019	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82686	0.0	0.0	6.43151	0.0	0.0	0.0	7.32611	0.0	0.02632	0.0	6.4115	0.0026	0.03708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63816	0.0	0.00454	0.0	0.0	2.54684	0.0	2.90122	0.0	0.0	0.81728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04708	0.0	0.0	0.0	4.30574	0.0	0.0	2.4376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07657	0.51524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14208	0.0	0.0	0.0	1.41769	0.0	0.0	0.0	0.0	0.0	0.0	0.60077	0.0	1.62762	0.0	0.0	0.0	0.0	2.03998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.45217	0.0	0.0	0.0	0.0	8.49839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37442	0.0	0.0	0.0	0.0	2.78997	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	3.29725	0.0	0.0	0.0	0.0	0.0	0.00247	0.66866	0.0	0.0	0.0	0.4213	0.0	0.0	0.0	0.0	0	0.0	0.0	0.78946	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01134	0.0	0.0	22.40068	0.0	0.0	0.37578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6624	0.0	0.20887	1.30812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4796	0.0	0.0	0.0	0.0	0.0	0.0	7.76892	0.0	0.0	0.0	0.0	0.0	4.38129	0.00765	0.00408	0.71599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53517	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.72671	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.02182	5.83797	0.0	0.0	0.0	0	0.0	0.0	1.50553	0.0	0.0	0.0	0.0	0.0	11.20361	13.58656	0.00038	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	2.67579	0.0	0.0	1.66931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	2.60734	0.0	0.0	0.0	0.0	6.79661	0.0	0.0	0.0	0.0	0.0	0.49112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88298	0.0	0.0	0.0	2.70685	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4911	0.0	0.0	0.0	0.0	0.0	0.84299	0.0	0.0	14.36138	0.00155	0.0	0.0	0.0	0.0	2.42919	0.0	0.0	3.26236	0.00239	0.57864	0.0	0.59371	0.0	0.0	0.0	1.6485	0.0	0.0	1.69011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93778	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54563	0.0	0.00179	0.0	0.0	0.0	0.0	0.0	4.62975	27.24419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58524	2.22294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	4.79641	0.0	0.0	0.0	0.0	1.22805	0.00162	0.71019	0.0	0.0	0.0	0.0	0.0	0.99213	0.0	0.0	5.16327	13.56085	0.0	0.0	0.0	0.0	0.0	1.3496	3.1946	0.0	0.0	0.0	4.32344	9.02677	1.69461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.99132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57211	0.0	0.0	0.0	0.0	0.0	0.00228	9.5765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.05611	0.0	0.0	0.0	0.0	5.82329	0.0	0.0	0.01325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4401	0.0	8.29811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	3.71979	0.0	0.0	2.69364	0.0	0.0	0.0	0.0	0.0	1.44793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	3.45567	0.0	0.0
s__Bacteroides_vulgatus	0	16.64597	18.0724	0.0	0.0	0.0	2.37012	0.0	0.0	0.0	0.0	4.29878	0.00167	0.0	0.0	27.45096	0.00256	0.02404	0.0	0.0	0.0	5.03531	6.15637	0.0	0.0	0.0	0.0	0.0	25.82763	0.0	13.40988	0.0	24.88539	0.32109	0.0	0.0	0.0	0.0	0	0.0	78.61214	0.0	51.90772	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.93533	0.0	0.0	0.0	1.57506	0.0	0.0	0.0	2.97213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43569	0.0	0.0	0.0	0.0	10.51594	0.0	25.47405	36.4674	0.0	7.31476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62174	0.0	0.0	0.0	0.0	0.0	0.0	14.70315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82256	2.45455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.79396	0.0	0.0	0.0	4.0217	0.0	0.0	0.0	46.08961	0.0053	0.0	2.12827	0.0	39.0972	0.0161	0.00043	0.0	0.00146	29.99009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.04887	0.0	0.0	0.0	0.0	4.36335	0.0	0.0	0.0	0.0	8.0264	0.0	0.7736	0.0	0.0	0.0	26.86978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.52301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.71866	0.0	0.0	0.0	22.45197	0.0	0.0	0.0	0.0	0.0	0.0	19.18987	0.0	0.0	0.0	0.0	0.03031	0.05229	6.83082	0.0	1.59515	0.0	0.0	2.53797	0.0	0.0	0.0	0	0.0	0.0	0.16462	0.0	0	0.00062	0.0	0.0	0.0	0.43223	0.09679	0.03331	0.00282	0.0	53.08065	0.13208	13.95463	33.53769	0.00108	0.00585	0.0	0.0	0.02387	0.0	0.03167	18.66633	0.0	0.0	0.0	0.0	31.11908	0.0	0.0	0.01478	0.0	34.35774	0.0	6.91085	10.20778	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	29.11539	0.00021	0.0	0.00447	0.0	0.0	0.0	31.84523	0.00239	0.00125	0.00105	0.0	0.0	10.34756	0.05608	0.0082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00191	0.0	9.58057	0.0	0.0	0.0	0.0	14.31672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.18238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.8407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41218	0.0	0.0	0.0	0.0	38.64112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.08952	5.24894	0.0	0.0	0.0	0	4.93028	0.0	1.95996	0.0	0.0	0.0	0.0	0.0	35.13015	18.96666	0.00063	0.0	0.00106	0.0	0.0	0.0	0.00838	0.0	0.0	12.21802	0.00256	0.0	5.41654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12118	13.5147	0.01488	0.00657	0.0	17.66991	0.00098	11.97373	0.0	0.0	0.0	0.0	0.62697	3.59439	0.0	0.0	0.0	0	0.0	19.14642	0.0	0.0	0.0	0.0	13.0641	0.0	0.0	0.0	0.0	0.0	2.15274	0.0	0.0	0.0	26.91256	0.0	0.0	0.0	0.0	2.74262	0.0	0.0	0.0	0.11473	0.0	9.64733	0.10933	0.0	0.0	6.21712	0.0	0.0	0.0	0.0	55.0749	0.08284	0.32844	0.05018	0.16955	0.22593	3.73314	0.0	0.0	0.0	0.00019	0.00486	1.51025	35.90745	0.07051	18.56674	0.0	0.0	0.0	0.0	0.23597	36.98752	0.0	0.0	0.0	0.0	0.0	0.0	13.84109	0.0	0.00221	0.00548	5.74188	0.00094	0.01077	23.55903	0.04722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.78607	0.01406	1.32112	0.0	0.00481	0.0	22.46318	0.0	0.0	0.01881	0.0	0	0.0	0.00274	0.0	0.0	0.0	19.79615	0.0	0.0	0.0	38.12639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018	0.0	23.51352	0.0	0.0231	0.0	0.0	0.0	0.0	0.0	31.49775	0.0	0.0	0.0	0.0	0.06448	0.0	0.0	0.0	30.47517	4.50753	0.0	0.0	0.0	0.0	0.18331	0.0	0.0	0.0	0.0	0	0.0	0.0	28.22416	0.0	0.0	0.0	0.0	6.27274	0.00251	30.04925	0.0	0.0	0.0	0.0	0.0	7.31053	0.0	8.14449	4.72604	27.89201	0.0	0.0	0.0	0.0	0.0	25.09334	14.55161	0.0	0.0	0.01002	20.06493	3.85788	13.27899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4147	0.0	0.0	30.89604	0.0	0.0	0.0	0.0	0.0	0.05096	8.1811	0.0	0.0	0.0	0.0	27.98085	12.69148	16.8719	0.0	0.00241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00433	0.01085	0.0	22.11477	0.0	0.0	19.40479	0.0	0.0	0.0	0.0	0.05329	0.0	0.0	0.0	0.0	0.0	17.99279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.92843	0.0	0.0	23.70247	0.0	0.0	0.0	0.0	0.0	0.00375	0.0	0.0	15.63567	0.0	0.0	0.0	0.0	0.0	0.0	0.0578	0	0.06239	0.0	0.0	5.3329	0.0	0.03266	0.0	0.0	0.01754	0.0	0.0	0.0	23.03046	20.84736	0.0	0.0	0.0	0.0	0.0	1.63218	0.0	0.0	0.0	0.0	0.0	0.0	29.18876	43.04874	0.02168	0.04186	0.00464	0.0	16.2229	0.0	0.0	0	10.20975	0.0	0.0
s__Bacteroides_cellulosilyticus	0	12.65408	0.0	0.0	0.0	0.0	0.05808	0.0	0.0	0.0	0.0	0.07813	0.0	0.05517	0.0	3.85113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33007	0.03244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.68987	0.01577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82701	0.00079	0.00572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48407	0.0	0.0	0.0	0.0	1.03538	0.0	3.95537	0.0	0.0	7.40865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01263	0.0	0.0	0.0	0.0	0.0	0.0	0.01249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00482	0.84882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.30136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.43981	0.0	0.0	0.0	0.0	0.54514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99923	0.0	0.0	0.0	0.0	0.0	0.0	11.50166	0.0	0.0	0.0	0.0	0.0	0.00191	0.07823	0.0	0.0	0.0	0.0	1.82187	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18812	0.0	0.0	0.0	0.0	0.98308	0.0	0.0	0.0	0.0	0.13061	0.0	0.01542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0982	0.0	0.0	0.0	0.0	0.0	0.0	1.84948	0.0	0.0	0.0	0.0	0.0	0.30125	0.001	0.0	0.37381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.58153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8746	0.0	0.0	0.0	0.0	3.5562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.91345	0.0	4.90181	5.7288	0.0	0.0	0.0	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.94019	0.0	0.0	0.0	0.0	0.0	0.11884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02954	0.0	0.0	0.0	0.52539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82843	0.0	0.0	1.61931	0.0	0.25408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62309	0.0	0.0	0.0	0.0	0.0	17.50156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3046	0.0	0	0.0	0.0	0.0	0.0	0.0	11.28049	0.0	0.0	0.0	0.75288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01417	0.62204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1164	0.00847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.01888	0.0	0.0	0.0	0.0	7.05532	0.0	0.12341	0.0	0.0	0.0	0.0	0.0	0.00106	0.0	0.0	0.0	0.00796	0.0	0.0	0.0	0.0	0.0	6.49818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38113	0.0	0.0	0.0	0.0	0.0	0.0	1.49961	0.0	0.0	0.0	0.0	16.85501	0.0	0.59329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.93947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01157	1.23785	0.0	0.8847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9777	0.0	0.0	0.0	0.0	0.0	3.3939	0.0	0.0	0	0.00894	0.0	0.0
