clade_name	NCBI_tax_id	alien-11-877-0	alien-11-881-0	alien-11-883-0	alien-11-895-0	alien-11-898-0	alien-11-902-0	alien-11-904-0	alien-11-918-0	alien2-11-0-0	alien3-11-0-0	alien4-11-0-0	bugkiller-11-0-0	bugkiller-11-2-0	bugkiller-11-392-1	bugkiller-11-392-2	bugkiller-11-392-3	bugkiller-11-60-0	bugkiller-11-600-0	bugkiller-11-7-0	bugkiller-11-773-0	bugkiller-11-918-0	daisy-11-0-0	daisy-11-2-0	daisy-11-386-0	daisy-11-388-0	daisy-11-389-0	daisy-11-390-0	daisy-11-392-0	daisy-11-403-0	daisy-11-60-0	daisy-11-7-0	donald1-11-0-0	donald1-11-30-0	donald1-11-7-0	donald2-11-0-0	donald2-11-30-0	donald2-11-7-0	donald3-11-0-0	donald3-11-30-0	donald3-11-7-0	donald4-11-0-0	donald4-11-30-0	donald4-11-7-0	donald5-11-0-0	donald5-11-30-0	donald5-11-7-0	halbarad-11-0-0	halbarad-11-2-0	halbarad-11-392-0	halbarad-11-60-0	halbarad-11-7-0	halbarad-11-773-0	mickey1-11-0-0	mickey1-11-30-0	mickey1-11-7-0	mickey2-11-0-0	mickey2-11-30-0	mickey2-11-7-0	mickey3-11-0-0	mickey3-11-30-0	mickey3-11-7-0	mickey4-11-0-0	mickey4-11-30-0	mickey4-11-7-0	mickey5-11-0-0	mickey5-11-30-0	mickey5-11-7-0	peacemaker-11-0-0	peacemaker-11-2-0	peacemaker-11-392-1	peacemaker-11-392-2	peacemaker-11-392-3	peacemaker-11-60-0	peacemaker-11-600-0	peacemaker-11-7-0	peacemaker-11-773-0	peacemaker-11-918-0	peacemaker2-11-0-0	peacemaker3-11-0-0	peacemaker4-11-0-0	pluto1-11-0-0	pluto1-11-30-0	pluto1-11-7-0	pluto2-11-0-0	pluto2-11-30-0	pluto2-11-7-0	pluto3-11-0-0	pluto3-11-30-0	pluto3-11-7-0	pluto4-11-0-0	pluto4-11-30-0	pluto4-11-7-0	scavenger-11-0-0	scavenger-11-2-0	scavenger-11-392-0	scavenger-11-60-0	scavenger-11-7-0	scavenger-11-889-0	SID713A002-11-0-0	SID713A002-11-90-0	SID713A004-11-0-0	SID713A004-11-90-0	SID713A005-11-0-0	SID713A005-11-90-0	SID713A009-11-0-0	SID713A009-11-90-0	SID713A010-11-0-0	SID713A010-11-90-0	SID713A012-11-0-0	SID713A012-11-90-0	SID713A013-11-0-0	SID713A013-11-90-0	SID713A014-11-0-0	SID713A014-11-90-0	SID713A015-11-0-0	SID713A015-11-90-0	SID713A021-11-0-0	SID713A021-11-90-0	SID713A023-11-0-0	SID713A023-11-90-0	SID713A026-11-0-0	SID713A026-11-90-0	SID713A028-11-0-0	SID713A028-11-90-0	SID713A029-11-0-0	SID713A029-11-90-0	SID713A030-11-0-0	SID713A030-11-90-0	SID713A033-11-0-0	SID713A033-11-90-0	SID713A037-11-0-0	SID713A037-11-90-0	SID713A038-11-0-0	SID713A038-11-90-0	SID713A039-11-0-0	SID713A039-11-90-0	SID713A040-11-0-0	SID713A040-11-90-0	SID713A045-11-0-0	SID713A045-11-90-0	SID713A046-11-0-0	SID713A046-11-90-0	SID713A049-11-0-0	SID713A049-11-90-0	SID713A051-11-0-0	SID713A051-11-90-0	SID713A052-11-0-0	SID713A052-11-90-0	SID713A053-11-0-0	SID713A053-11-90-0	SID713A055-11-0-0	SID713A055-11-90-0	SID713A056-11-0-0	SID713A056-11-90-0	SID713A057-11-0-0	SID713A057-11-90-0	SID713A058-11-0-0	SID713A058-11-90-0	SID713A062-11-0-0	SID713A062-11-90-0	SID713A063-11-0-0	SID713A063-11-90-0	SID713A066-11-0-0	SID713A066-11-90-0	SID713A068-11-0-0	SID713A068-11-90-0	SID713A073-11-0-0	SID713A073-11-90-0	SID713A074-11-0-0	SID713A074-11-90-0	SID713A076-11-0-0	SID713A076-11-90-0	SID713A077-11-0-0	SID713A077-11-90-0	SID713A078-11-0-0	SID713A078-11-90-0	SID713A081-11-0-0	SID713A081-11-90-0	SID713A084-11-0-0	SID713A084-11-90-0	SID713A087-11-0-0	SID713A087-11-90-0	SID713A088-11-0-0	SID713A088-11-90-0	SID713A089-11-0-0	SID713A089-11-90-0	SID713B002-11-0-0	SID713B002-11-90-0	SID713B003-11-0-0	SID713B003-11-90-0	SID713B004-11-0-0	SID713B004-11-90-0	SID713B005-11-0-0	SID713B005-11-90-0	SID713B007-11-0-0	SID713B007-11-90-0	SID713B012-11-0-0	SID713B012-11-90-0	SID713B014-11-0-0	SID713B014-11-90-0	SID713B015-11-0-0	SID713B015-11-90-0	SID713B016-11-0-0	SID713B016-11-90-0	SID713B020-11-0-0	SID713B020-11-90-0	SID713B025-11-0-0	SID713B025-11-90-0	SID713B026-11-0-0	SID713B026-11-90-0	SID713B029-11-0-0	SID713B029-11-90-0	SID713B030-11-0-0	SID713B030-11-90-0	SID713B032-11-0-0	SID713B032-11-90-0	SID713B033-11-0-0	SID713B033-11-90-0	SID713B035-11-0-0	SID713B035-11-90-0	SID713B037-11-0-0	SID713B037-11-90-0	SID713B040-11-0-0	SID713B040-11-90-0	SID713B041-11-0-0	SID713B041-11-90-0	SID713B042-11-0-0	SID713B042-11-90-0	SID713B043-11-0-0	SID713B043-11-90-0	SID713B044-11-0-0	SID713B044-11-90-0	SID713B046-11-0-0	SID713B046-11-90-0	SID713B049-11-0-0	SID713B049-11-90-0	SID713B051-11-0-0	SID713B051-11-90-0	SID713B052-11-0-0	SID713B052-11-90-0	SID713B053-11-0-0	SID713B053-11-90-0	SID713B055-11-0-0	SID713B055-11-90-0	SID713B056-11-0-0	SID713B056-11-90-0	SID713B057-11-0-0	SID713B057-11-90-0	SID713B058-11-0-0	SID713B058-11-90-0	SID713B061-11-0-0	SID713B061-11-90-0	SID713B063-11-0-0	SID713B063-11-90-0	SID713B064-11-0-0	SID713B064-11-90-0	SID713B065-11-0-0	SID713B065-11-90-0	SID713B066-11-0-0	SID713B066-11-90-0	SID713B069-11-0-0	SID713B069-11-90-0	SID713B072-11-0-0	SID713B072-11-90-0	SID713B073-11-0-0	SID713B073-11-90-0	SID713B074-11-0-0	SID713B074-11-90-0	SID713B076-11-0-0	SID713B076-11-90-0	thistle1-11-0-0	thistle2-11-0-0	thistle3-11-0-0	thistle4-11-0-0	tigress-11-0-0	tigress-11-2-0	tigress-11-392-0	tigress-11-60-0	tigress-11-7-0
s__Parabacteroides_distasonis	0	37.54592	36.37413	10.06987	7.90293	24.60242	10.45654	9.30251	5.62943	1.11629	0.0438	0.24768	1.63565	0.47581	0.44436	2.25993	0.23016	0.8517	1.41299	0.82246	1.79949	1.66537	2.34329	2.95663	19.44464	6.00914	5.50406	4.88945	4.02192	2.89153	5.17795	3.61009	1.08641	1.89166	0.86711	0.0	0.00411	0.00242	1.03124	1.06835	0.91883	1.08892	1.62972	2.29625	2.57376	1.47923	1.39141	1.55091	1.30689	0.12876	0.0	1.03132	0.54993	1.42442	2.22123	1.67073	2.33264	3.4846	2.20585	2.14975	1.99856	1.47362	2.79997	2.06403	2.45799	3.88584	0.74131	2.41062	0.98004	0.90902	0.66599	0.76755	0.7655	0.95342	0.39253	0.91709	0.38075	0.46612	0.64574	0.72294	0.70586	0.6978	0.58689	1.81559	1.77609	2.82501	2.91043	2.41778	2.87009	2.05333	1.75085	3.39171	2.18302	0.67748	0.30677	0.96858	0.21158	2.47653	0.66968	2.7522	1.64929	0.12977	0.20489	0.81668	0.76878	0.61939	0.3825	4.70327	2.24119	1.0369	0.52777	0.0	0.0	0.32891	0.83036	0.0	11.721	0.03845	0.41263	0.09116	0.00049	1.82957	0.81758	1.11984	0.31168	0.00454	0.0094	0.25866	0.84322	0.31386	0.65867	2.3537	1.8767	0.04193	0.17797	0.17881	0.55849	0.14326	0.26314	0.4907	0.6165	2.33518	0.49083	0.03372	0.11377	3.06185	1.32218	0.43918	0.6672	0.00151	0.00339	0.0	0.18757	0.0	0.0	0.13733	0.10965	0.06858	0.29357	0.72175	1.64362	2.5155	1.21646	0.76973	0.2035	1.71461	0.18534	0.00784	0.02297	2.01987	0.53879	0.29316	0.53577	0.40356	1.3126	0.00897	0.17897	0.02644	0.03633	0.0	0.0	0.04334	0.04626	1.68302	1.92406	0.68235	2.98533	0.20383	0.27532	0.17935	0.29192	0.6504	3.32744	0.32552	0.02388	0.12787	0.00146	0.0	0.00417	1.01363	0.88953	0.22117	0.23697	0.0	0.09933	0.64367	0.48064	0.5042	1.71319	1.24487	0.85282	2.52064	0.77136	0.07377	0.06787	0.44256	0.18999	1.29464	0.45848	0.20845	0.5884	0.17106	0.16244	0.61577	0.00987	0.11695	0.24537	0.0	0.02152	0.0	0.0	0.38278	0.2486	0.00933	0.0	0.0	0.0	0.36492	0.99118	4.19149	0.35926	0.51427	1.04746	0.45357	0.32329	0.21577	0.04167	0.27969	0.28028	0.36518	0.09481	0.05652	0.13941	0.35504	0.06907	0.17697	1.25242	0.16531	0.29714	0.0	0.0	0.54383	0.82789	1.56385	1.55813	2.19057	1.63233	0.52218	0.56135	3.44117	0.12564	3.98291	1.3085	0.77605	0.21234	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_thetaiotaomicron	0	22.84236	19.82397	12.5466	4.77752	0.18944	5.03329	5.47908	2.35428	1.206	0.03684	0.12998	3.10786	0.42278	0.644	3.25322	0.39283	0.61748	6.06985	2.38154	8.95526	2.48339	1.12141	1.56222	4.70286	4.36026	4.11582	4.75955	3.0083	2.2317	1.36499	1.71865	0.12149	0.0	0.00879	0.69746	0.31996	0.6898	0.0	0.03438	0.0	0.15266	0.20916	0.36009	0.36092	0.0	0.02462	0.3326	0.4737	0.16058	0.0	0.27752	0.38763	0.81357	1.20558	1.36267	0.03031	0.36976	0.03537	0.0	1.36375	0.93878	1.39529	2.16915	0.80153	0.0	3.27826	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.0	0.0	0.09096	0.14618	0.11239	0.2667	0.56322	0.44521	0.02722	0.06719	0.39405	0.15065	1.96589	0.11333	1.97213	0.90866	0.76841	0.58247	0.23576	1.26823	0.19224	2.22311	0.29417	0.64212	1.94562	0.0	0.0	0.0	0.0	0.54456	1.13452	0.77794	1.34087	1.19755	0.0	0.00983	0.09237	0.00238	1.76852	0.0	0.0	0.02973	0.11944	0.01833	0.00909	0.11608	2.10946	0.02544	0.04858	0.01006	0.00658	0.0	0.01404	0.14928	0.30458	1.75316	0.77877	0.0	0.0	0.0	0.0	0.01507	0.0	3.18241	0.71336	0.0	0.19969	0.0	0.0	0.00617	0.34003	0.10401	0.19372	0.0	0.0	0.03922	0.17498	0.0	0.0	0.09642	0.03059	0.0	0.02765	0.12875	5.25771	1.46007	0.59016	0.0	0.0	0.70746	0.07581	0.0	0.0	1.80749	0.13845	0.14956	0.40814	0.0024	0.73655	0.00048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36771	1.76287	0.04391	0.52433	0.00547	0.00933	0.03961	0.0	0.07062	3.86385	0.0	0.0208	0.00522	0.0	0.0	0.0	0.20469	0.17807	0.02095	0.01818	0.0	0.01032	0.53524	0.02494	0.66436	0.86759	0.79423	0.66826	0.52547	1.73573	0.0267	0.08469	0.26687	2.06332	1.20439	0.01874	0.13216	0.70304	0.0	0.0	0.07787	0.0	0.0	0.00496	0.00844	0.00186	0.0	0.00258	0.02154	0.0479	0.00143	0.0	0.0	0.0	0.15329	0.05153	0.01286	0.26602	1.20461	2.19361	1.20727	1.30014	0.00083	0.0	0.0	0.0	0.06715	0.03219	0.0014	0.01724	0.10976	0.12049	2.61559	0.80857	0.03835	0.0	0.0	0.0	0.49931	0.34955	0.0044	0.02679	0.66185	8.44528	0.79062	0.56071	0.20696	0.02328	0.44608	0.56049	2.29646	0.34773	1.21112	1.23959	2.814	2.09978	0.37172
s__Bacteroides_dorei	0	16.87687	8.73081	22.80407	26.77298	0.45124	30.52095	30.65215	25.14806	9.67595	0.24431	0.72654	0.0	0.01523	0.0	0.0	0.0	0.0	0.08579	0.01131	0.00714	0.00316	0.0	0.0	0.0	0.0	0.05758	0.0	0.0	0.0	0.0	0.00494	0.22486	2.30273	0.13209	26.49405	23.11073	25.68833	0.49764	0.6739	0.32187	0.19871	0.429	0.55664	0.56935	0.03991	0.1081	5.16626	3.74983	6.06908	0.0	3.45713	13.54146	0.46255	2.15027	0.76101	0.00428	0.02236	0.00203	2.37836	0.05023	0.0014	0.00031	0.00863	0.0	2.6751	0.0085	2.57559	0.00076	0.0	0.0	0.0	0.0012	0.0	0.0	0.00989	0.01982	0.0007	0.0	0.0	0.0	0.0	0.0	0.06273	0.0	0.00025	0.0	0.01011	0.00162	0.00124	0.0	0.00692	0.0	11.42207	15.04364	9.48643	3.48166	23.21111	1.05865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1645	0.0	0.07341	0.59272	0.06882	1.51763	0.0	0.0	0.02111	0.25597	0.0	0.0	0.18799	0.38546	0.0	0.0	0.14344	0.14132	0.0	0.0	0.84126	0.3941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31644	1.53128	0.0	0.0	0.0	0.0	8.80831	5.87264	0.0	0.23935	0.0	0.0	0.0	0.0	0.08533	0.03763	0.0	0.0	0.01638	0.17202	0.0	0.0	0.0	0.0	1.17734	0.23961	0.0	0.0	0.0	0.0	3.65113	0.87301	0.94837	1.16788	0.49014	0.0	0.18515	0.36509	0.0	0.0	0.0	0.0	0.0	0.0	0.90996	0.67399	0.05148	0.03819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00451	0.04989	0.01078	0.0	0.0	0.05466	0.08215	0.0	0.0	0.0	0.0	1.01131	0.69111	0.0	0.0	8.36018	1.7326	2.51302	2.86238	0.0	0.13274	0.01333	0.0	0.09228	0.0	0.02731	0.28894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01507	0.11292	0.0	0.05351	0.0	0.0	1.56761	0.93021	1.11472	0.18882	0.0	0.0	0.0	0.0	1.87996	0.02951	0.4153	0.95507	0.0	0.0	0.0	0.0	0.0	0.0	0.00664	0.0	0.0897	0.06521	0.0	0.0	0.0	0.0	0.0	0.00467	18.95324	0.23865	0.0	0.0	1.0115	0.00753	12.18229	2.75446	21.04907	2.46828	7.27106	5.67364	7.06342	5.90161	6.16044
s__Bacteroides_cellulosilyticus	0	8.6235	17.73111	15.40872	6.59352	0.14404	0.51083	1.60292	0.57242	0.00088	0.04358	0.21515	0.04311	0.0	0.0	0.00405	0.0	0.0	0.04357	0.0052	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54813	0.0	1.98583	0.0	0.00174	0.00084	1.5627	2.06309	7.28037	0.26922	0.0	0.00244	0.0	1.82635	2.19279	0.02498	0.01789	0.0	0.0	0.00087	0.00159	0.62363	2.71101	2.50408	4.78036	0.80185	2.57458	0.0	2.93919	2.37198	1.37291	3.08506	5.64247	0.00312	1.99989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50734	0.0	0.0047	0.0	0.01996	0.0	0.0	0.0	0.01279	1.17825	0.12364	1.2759	5.06144	2.02488	0.00682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.01029	0.01789	0.47813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08321	0.0	0.0	0.0	0.0251	0.01577	0.00449	0.0	0.0	0.22526	0.10438	0.0	0.0	0.0	0.0	0.01351	0.06738	0.18724	0.07045	0.0	0.02274	0.8175	5.36619	0.21075	0.0	0.0	0.18071	2.95486	2.10608	0.02266	0.00769	0.04081	0.04236	0.39667	0.11512	0.00892	0.0	0.0	0.01602	0.0	0.0	1.13528	0.50911	0.0	0.0	0.0	0.46321	1.84891	1.9739	0.0	0.0	0.0	0.0	0.0	0.0	0.14695	0.01165	0.11559	0.02192	0.00343	0.04032	0.0	0.21456	0.0	0.0	0.0	0.00443	0.0	0.00411	0.0	0.0	0.60532	0.89276	0.0	0.0	0.0	0.0	0.79043	0.78076	0.0	0.02523	0.06697	0.01348	0.0	0.00079	0.0	0.02847	0.03348	0.01778	0.0	0.0	0.0	0.0	0.0	2.32972	0.18209	0.37902	0.0	0.0	0.00108	0.0	0.28616	0.13253	0.33701	0.01889	0.05725	0.50952	0.0163	0.05161	0.62004	0.07883	0.0	0.0	0.02623	0.00323	0.0	0.0	0.00454	0.0058	0.0	0.01409	0.00282	0.00188	0.0	0.00333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01863	0.00034	0.0	0.00395	0.06141	0.11971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00222	0.20424	0.03332	0.0	0.0	18.25646	0.0	0.0	0.0	3.79068	6.9929	3.72506	2.73836	1.47523
s__Faecalibacterium_prausnitzii	0	1.74935	2.25392	5.22913	11.16437	25.01774	9.78258	4.50296	10.81397	7.28997	5.16649	9.04729	18.20579	25.83825	10.68495	11.88791	6.31133	14.21282	20.15412	10.93602	8.17837	29.50106	13.50587	4.75388	4.75906	9.58908	13.85303	10.08079	7.33555	1.67359	5.48688	2.73795	4.14753	5.48379	2.78275	6.63804	8.91526	8.52251	9.88541	9.84069	5.62784	2.47271	0.00137	0.00657	0.07945	2.80722	9.41367	12.93759	7.09463	4.97558	0.0	16.32178	7.4258	4.40879	2.00549	6.42876	2.73653	2.68821	3.58263	4.84421	4.98575	1.80724	4.16226	4.66944	3.90957	2.65264	4.02904	5.24088	11.84063	7.40949	5.39002	3.29028	8.10435	17.05109	11.69579	14.16442	11.41197	11.71027	15.70486	5.09457	4.17432	11.65943	12.10422	11.53025	3.60685	5.48343	3.91216	2.8495	5.90088	4.35533	2.37998	5.26737	3.8813	10.49829	6.01705	9.51099	7.57823	8.20326	19.26354	8.63478	7.05126	4.64797	6.29445	7.674	4.35555	12.30003	17.48931	20.34017	15.68891	6.63448	5.89229	4.41903	5.57759	9.19738	6.60376	2.88384	11.19943	7.11523	9.95085	19.20174	10.60173	16.63066	3.50062	9.38469	8.49773	19.41548	10.8248	4.30051	4.42872	6.24175	18.44293	1.46539	0.23319	27.87757	6.82414	11.90205	15.68723	20.1653	8.81553	4.99474	1.53348	2.31347	8.50049	9.63337	7.80351	6.0627	6.56416	2.81336	2.99819	6.4055	18.85262	5.75789	8.88897	4.65866	3.9844	9.7797	11.23929	12.54215	4.81354	9.48017	3.93544	5.07792	6.68916	18.86016	27.81949	15.0498	5.98228	26.80243	7.50442	7.82258	13.98542	6.36791	6.07437	10.52803	16.07275	4.76503	5.27932	12.57594	9.54155	1.5012	1.24167	15.25276	14.73161	3.08779	6.31454	6.63881	7.32401	32.15759	25.64564	2.6917	6.38387	30.22016	5.2289	17.25984	10.08047	4.75694	9.72115	5.69766	3.13991	6.35362	6.67758	4.83632	1.90274	12.00593	2.78943	12.22149	7.89032	3.91694	3.20887	0.68481	3.73639	1.9057	1.34537	17.51487	29.14341	6.11472	6.50705	2.53322	18.31668	21.07816	3.61563	2.65797	10.07996	5.82503	4.70586	8.64469	23.5057	5.29101	6.68069	8.30927	9.83346	7.77373	6.46816	4.96918	6.19134	6.3592	14.97502	5.0266	2.41794	24.15506	10.25138	4.37753	4.74233	12.29716	14.62851	10.27962	32.79293	14.03609	16.82258	6.90265	20.55682	6.40126	6.62164	13.79269	15.14625	4.79715	13.05814	20.59183	10.79844	6.78307	5.49594	4.62494	13.71582	7.98469	12.80395	4.08743	13.84537	10.40915	11.76154	9.55544	4.31156	7.16681	4.81053	4.9137	2.63228	9.6156	7.17908	8.4444	6.49488	11.19178
s__Akkermansia_muciniphila	0	1.27649	3.45481	7.69993	1.08693	2.98323	0.78554	2.05362	0.35111	0.00665	0.0	0.68214	0.0	0.0	0.0	0.0	0.0	0.0	0.05089	0.00424	0.0	0.0	0.43796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39761	0.02818	0.0	0.0	0.00428	0.5908	0.00123	0.20812	0.00042	0.00554	0.00135	0.0	0.0	0.01644	0.0	0.0	0.00244	4.61865	12.1772	8.33109	0.0	11.38266	0.66449	8.34996	9.69072	5.2773	1.73301	4.53395	2.07227	0.0	2.58493	6.4899	1.20152	1.0005	1.23542	0.0	1.25959	0.0	0.0	0.0	0.0	0.0	0.04493	0.0	0.0	0.0017	0.00046	0.0	0.0	0.09872	0.0	0.0	0.91404	2.49773	0.0	11.62447	0.01664	2.16708	0.01084	0.16484	37.28044	2.88517	12.39006	0.05334	0.0	0.0	0.00164	0.0	0.0	0.39089	2.64394	13.63927	11.18539	0.21217	9.20146	10.97736	3.38811	2.24707	1.77677	1.82555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10093	0.0	0.19213	0.99425	0.0	0.0	0.0	0.0	0.0	0.63073	0.0	0.0	0.0	0.00468	0.0	0.0	0.0	0.066	0.05771	0.00682	0.0	0.0	0.26836	0.23906	3.27931	0.0	0.0	0.00542	1.22068	3.35846	0.0	0.31988	0.0	0.0	0.0	0.0	0.0	0.0	0.04188	0.0	0.00066	0.14605	0.0	0.65682	2.99182	0.0	0.0	0.26198	0.0	0.0	0.0	0.20452	2.51941	0.0	0.70457	0.0	0.0	0.00259	0.0	0.0	0.0	0.0	0.0	0.0	0.04937	0.0	0.0	0.0	0.0	2.3877	0.20935	0.0	1.54411	0.47702	0.05062	0.0	0.11984	0.01003	0.02744	0.0	0.00238	1.29379	0.17693	0.0978	0.01269	0.00249	0.0	0.32182	0.0	0.0	0.57246	2.82435	0.0	0.0	0.0	0.04724	0.0	0.0	0.0	7.02669	9.30666	0.30421	1.54611	0.0	0.0	6.26396	1.37376	0.0	0.0	0.0	0.06715	0.0	0.0	0.0	0.27023	0.0	0.0646	0.0	0.0	10.17272	1.89808	0.5745	0.38354	0.0	1.34221	1.19166	0.11429	0.0	0.0	0.0	0.28085	0.01059	0.20971	0.0	0.0	5.75251	8.27504	2.25844	0.42312	0.0	0.0	0.0	0.00817	0.89556	0.10439	0.16311	0.0	0.04754	1.16452	0.5614	0.0	1.52945	0.01813	0.56962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Alistipes_putredinis	0	1.23452	0.9487	2.90611	8.15387	0.13023	0.0	0.0	0.43827	1.08316	0.15387	4.52232	0.02378	0.0	0.0	0.00353	0.0	0.00238	0.10075	0.00667	0.0	0.0	0.0	0.0	0.00914	0.03857	0.01389	0.02635	0.07515	0.05059	0.0	0.00321	9.37645	3.15259	7.66339	0.0	0.0093	0.0	1.36947	2.77122	1.70463	2.40418	5.10854	6.64166	5.61315	2.906	2.59793	15.27744	14.65221	1.10753	0.0	10.68188	3.20301	3.11889	3.70844	3.23132	3.91308	8.52859	9.59063	3.55184	5.29144	4.69251	3.51815	2.79787	5.23215	4.89098	7.83442	3.21546	7.57696	1.01875	3.94231	4.82789	2.65624	5.10155	3.09985	5.18845	0.3641	0.55252	2.3832	4.77472	4.87794	0.23464	1.04525	0.66767	0.0	0.0	0.0	0.0	0.00555	0.0	0.0	0.03372	0.0	0.11093	0.0	0.0	0.01668	0.0021	11.22228	18.98719	6.73158	0.0	0.0	4.34682	6.15115	26.31426	7.83922	5.64498	6.54978	9.00824	0.0	0.0	0.0	0.05756	0.01626	0.0	0.0	0.298	0.06242	0.05417	0.0	5.46523	8.38162	0.02927	0.0	0.0	0.0	0.00631	1.80569	0.0	0.03969	0.01972	0.0	0.0	0.0	3.39469	7.56489	4.00998	0.0	29.54491	2.33982	9.67131	4.68295	0.00477	0.0057	4.01485	4.52106	0.00671	0.0	0.01649	0.0	0.25147	0.11145	0.00154	0.0	0.00295	0.00295	0.02879	0.01283	2.43061	7.69231	0.82667	1.03143	0.0	0.0	5.01186	3.7448	0.0	0.0	2.93916	13.33329	1.05307	6.31277	4.32023	0.0	0.12366	0.03979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00551	0.0	0.0	0.0	0.00157	0.05617	0.40711	9.53905	8.07208	0.11625	0.0	0.02246	0.0111	0.0	0.0	0.01843	0.03431	2.92997	2.63316	0.0	0.0	7.7021	0.04216	0.0	0.01436	0.0	0.0	9.73805	4.24147	0.05322	0.04313	0.28481	0.45912	4.68921	8.65322	7.75782	3.33859	0.10359	0.00228	0.34257	0.00887	0.0	18.94395	0.0	0.0	0.0	0.0	0.03403	0.0163	0.0	0.0	0.0	0.01731	0.02625	0.45442	1.9746	2.21432	1.53338	10.72827	4.72656	2.89611	0.00172	0.02908	11.59322	10.09669	0.32408	3.6905	0.0	0.0	9.17061	5.20687	0.03261	0.0	0.16077	0.11112	0.10194	0.0518	7.34421	10.11749	0.37424	0.2406	0.04279	0.00772	2.75146	3.72537	0.0	0.0	5.92487	0.0	6.13134	2.28519	5.44628	7.35624	7.16498	5.2946	5.90944
s__Bacteroides_fragilis	0	0.8191	1.58617	1.995	4.00975	0.03157	0.59521	1.28853	5.74832	0.82535	0.00131	0.16028	0.0	0.00807	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.01006	0.76417	1.66602	0.22815	0.86521	0.93773	1.16528	0.62654	0.77835	0.51173	0.95086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02002	0.03266	0.0	0.0	0.0	2.38082	0.11935	0.00238	0.11258	0.00984	0.0	0.00084	0.00164	0.02682	0.00767	0.01316	0.0	0.0	0.0	0.0	0.0	0.17011	0.04405	0.08155	0.02589	0.0	0.00373	0.0	0.0564	0.03681	0.0	0.0	0.0	0.09101	0.0	0.13446	0.0	0.0	0.0004	0.00729	0.07611	0.0	0.0	0.0	0.0337	0.0	0.04368	6.25148	2.56606	5.79715	6.3987	3.26382	4.59855	0.36587	0.04591	0.07249	0.01175	0.13369	0.01817	7.29648	1.75485	0.0	8.54527	0.0	3.14184	5.3691	1.50097	0.0	0.21677	5.06657	3.57226	0.0	0.0	0.0	0.0	0.0	10.12278	0.0	0.04833	0.0	0.0	0.91021	0.0	0.0	0.0	0.0	0.0	1.00693	0.263	0.0	0.00483	0.10513	0.11909	0.0	0.00946	0.44924	0.2394	0.0	0.0	3.61161	0.0	3.9124	0.57226	0.0	0.08018	0.0	0.0	0.0	0.0	0.86085	0.5518	0.0	0.0	0.0	0.04768	0.0	0.0	0.0	0.23155	0.0	0.0	0.98003	1.89774	0.53218	0.0	1.13146	0.03497	0.0	0.0	2.10625	0.75929	0.0	0.02126	0.0	0.0	0.432	0.85651	0.0	0.0	2.72672	1.13809	0.0	0.0	2.42144	2.59407	0.0	0.0	0.0	0.0	0.00805	0.0	0.08914	0.90586	0.0	0.0	0.0	0.0	0.0	0.0	0.32151	0.06751	0.0	0.0	0.00929	0.0	0.26446	0.0	2.14688	2.46543	0.92944	0.06453	0.03211	0.0	0.12105	0.0	0.0	0.0	0.0	0.00381	0.0	0.02261	0.0	0.0	0.01011	0.36568	0.0	0.0	0.0	0.0	0.0	0.0	0.07955	0.0	0.0	0.0	0.0	0.0	0.44442	0.01362	0.58089	1.62049	0.0	0.47992	0.02978	0.0	0.0	0.02788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54698	15.07129	0.0	0.0	2.31671	1.24769	1.58677	3.44458	0.0	0.0	0.72387	8.25585	0.04377	0.3704	0.0264	0.012	0.0	0.0	0.27601	0.10737	0.0	0.0	0.0	0.0	0.0
