clade_name	NCBI_tax_id	MH0001	MH0002	MH0003	MH0004	MH0005	MH0006	MH0007	MH0008	MH0009	MH0010	MH0011	MH0012	MH0013	MH0014	MH0015	MH0016	MH0017	MH0018	MH0019	MH0020	MH0021	MH0022	MH0023	MH0024	MH0025	MH0026	MH0027	MH0028	MH0030	MH0031	MH0032	MH0033	MH0034	MH0035	MH0036	MH0037	MH0038	MH0039	MH0040	MH0041	MH0042	MH0043	MH0044	MH0045	MH0046	MH0047	MH0048	MH0049	MH0050	MH0051	MH0052	MH0053	MH0054	MH0055	MH0056	MH0057	MH0058	MH0059	MH0060	MH0061	MH0062	MH0063	MH0064	MH0065	MH0066	MH0067	MH0068	MH0069	MH0070	MH0071	MH0072	MH0073	MH0074	MH0075	MH0076	MH0077	MH0078	MH0079	MH0080	MH0081	MH0082	MH0083	MH0084	MH0085	MH0086	MH0087	MH0088	MH0089	MH0090	MH0091	MH0092	MH0093	MH0094	MH0095	MH0096	MH0097	MH0098	MH0099	MH0100	MH0101	MH0102	MH0103	MH0104	MH0105	MH0106	MH0107	MH0108	MH0109	MH0110	MH0111	MH0113	MH0114	MH0115	MH0116	MH0117	MH0118	MH0119	MH0120	MH0121	MH0122	MH0123	MH0124	MH0125	MH0126	MH0127	MH0128	MH0129	MH0130	MH0131	MH0132	MH0133	MH0134	MH0135	MH0136	MH0137	MH0138	MH0139	MH0140	MH0141	MH0142	MH0143	MH0144	MH0145	MH0146	MH0147	MH0148	MH0149	MH0150	MH0151	MH0152	MH0153	MH0154	MH0155	MH0156	MH0157	MH0158	MH0159	MH0160	MH0161	MH0162	MH0163	MH0164	MH0165	MH0166	MH0167	MH0168	MH0169	MH0170	MH0172	MH0173	MH0174	MH0175	MH0176	MH0177	MH0178	MH0179	MH0180	MH0181	MH0182	MH0183	MH0184	MH0185	MH0186	MH0187	MH0188	MH0189	MH0191	MH0193	MH0195	MH0196	MH0197	MH0198	MH0199	MH0200	MH0203	MH0204	MH0205	MH0206	MH0211	MH0212	MH0217	MH0220	MH0224	MH0227	MH0229	MH0230	MH0233	MH0236	MH0239	MH0243	MH0244	MH0247	MH0250	MH0251	MH0253	MH0257	MH0267	MH0272	MH0274	MH0275	MH0276	MH0277	MH0286	MH0287	MH0288	MH0289	MH0292	MH0302	MH0305	MH0307	MH0313	MH0316	MH0318	MH0321	MH0322	MH0333	MH0403	MH0404	MH0405	MH0406	MH0407	MH0408	MH0409	MH0410	MH0411	MH0412	MH0413	MH0414	MH0415	MH0416	MH0417	MH0418	MH0419	MH0420	MH0421	MH0422	MH0423	MH0424	MH0425	MH0426	MH0427	MH0428	MH0429	MH0430	MH0431	MH0432	MH0433	MH0434	MH0435	MH0436	MH0437	MH0438	MH0439	MH0440	MH0441	MH0442	MH0443	MH0444	MH0445	MH0446	MH0447	MH0448	MH0450	MH0451	MH0452	MH0453	MH0454	MH0455	MH0456	MH0457	MH0458	MH0462
s__Prevotella_copri	0	76.78956	0.0	0.0	0.0	53.73976	52.59084	0.84648	0.0	13.67915	0.0	0.0	0.0	0.32296	0.0	0.0	0.0	0.0	63.87305	0.0	0.0	0.0	0.0	29.23792	0.0	0.0	47.702	0.0	0.0	13.02419	7.59951	64.52464	0.0	75.44121	0.0	0.01858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.471	0.0	0.0	35.28034	15.13874	0.0	0.0	8.98001	0.0	0.00551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.97145	51.68902	19.93944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.49776	58.82314	0.46086	0.0	0.0	0.0	0.0	72.53336	39.4834	0.18214	0.00076	0.0	0.0	0.00137	44.34819	0.0	0.0	10.75419	0.0	41.59668	0.0	23.70091	0.0	0.00093	0.0	0.92851	44.83925	9.1091	44.33629	41.66832	0.0	47.34169	0.00043	0.0129	0.0	0.0	0.0	0.0	0.0	7.062	2.36451	61.20575	48.83687	0.0	0.00021	0.00216	0.91573	0.0003	3.22869	0.0	0.0	0.0	56.58098	0.02912	2.69215	0.0	0.03007	0.01058	0.0	22.47772	76.71758	0.0	0.0	24.2375	0.0	0.65288	36.62148	0.0	0.0	9.29726	0.0	0.0	0.00062	31.4965	8.30581	0.0	0.83577	0.0	0.0	10.53571	0.0	0.0	0.0	15.90922	0.0	0.0	74.74619	24.72715	0.0	0.00753	29.63409	7.44912	0.06132	0.00173	29.74083	0.0	2.45435	0.0	0.0	0.0	0.0	0.0	2.32661	0.0	25.10865	0.00119	0.0	0.0	51.99123	0.0	2.79114	0.0	0.0	48.76829	0.0	27.96638	0.00861	0.00093	7.10317	0.0	0.00056	0.08861	0.0	0.0	0.0	20.43786	0.01968	52.52236	0.0	0.0	0.00199	0.0	0.0454	0.0	51.69525	48.16563	0.01536	0.0	0.0	0.01371	45.44892	0.0	26.29677	2.07468	0.00433	2.21057	0.0	3.54332	0.0	21.32877	0.0	0.0	0.0	0.06988	46.80676	69.4489	0.0	0.10193	56.06484	68.41908	0.0	0.02361	28.98538	51.5053	0.00364	10.94072	0.00924	0.0018	0.0	0.0	0.0	30.47835	69.11481	0.0	0.24454	2.89313	0.01954	3.59128	0.0	57.50762	0.0	0.0	0.0	0.0	0.03215	40.66949	24.24583	28.93989	1.41599	0.0	0.02359	0.52071	0.17224	0.0	58.02293	2.28258	0.0	0.0	0.0	0.0	0.3229	0.0	0.0	0.0	0.0	25.08793	0.0	0.0	0.0	0.0	0.0	1.23654	0.0	0.0	0.0	0.0	0.0
s__Roseburia_faecis	0	7.17309	5.42205	1.30205	4.67649	4.29696	0.19555	9.54853	17.6409	0.36235	0.0	0.15591	0.28548	0.45518	6.21823	8.77811	3.52274	9.09531	0.58834	11.01074	3.18395	5.91017	2.10854	6.08783	1.19001	3.10406	0.0	1.43725	2.05629	11.41138	3.14549	1.97913	1.40866	0.93678	2.74245	3.69452	0.51238	0.0	0.0	0.80653	10.51986	5.04526	1.26416	5.65357	5.336	2.23944	2.52438	8.75736	5.62508	0.92584	0.22816	8.2701	0.45973	1.84575	0.0	1.02486	0.02792	1.98358	4.08802	0.1894	1.74855	2.83848	4.6948	1.17038	1.53036	0.07701	3.78591	0.33693	5.46698	4.12216	0.63003	0.0	7.95866	2.43627	0.50364	9.79477	4.45273	3.98007	0.01219	0.43489	1.26284	5.13716	13.5391	0.27439	0.0	0.0	0.0	0.67092	19.97223	1.69896	0.22895	2.30973	5.51927	2.68441	1.50781	1.15534	0.34114	4.39372	5.23773	5.99814	0.17207	0.72235	1.48578	10.12795	4.26925	0.67457	3.16996	0.04594	0.43682	13.84152	2.57401	2.01939	0.87688	5.94221	1.40018	0.64857	3.73689	0.0	0.45809	2.79223	11.72039	0.0	1.03201	0.92107	0.44314	0.01431	4.2179	0.00102	0.71582	5.63047	1.89403	6.26872	10.32339	6.81679	3.34346	1.50877	1.01235	4.89081	0.92375	1.36728	2.39983	2.157	3.42851	8.53871	0.29521	0.56524	1.98722	0.61106	1.54147	0.33394	10.64291	1.01065	2.23086	3.50358	3.65137	0.50341	2.75687	0.19775	10.534	0.0	6.24753	5.52339	0.88252	2.21541	0.0	4.82065	11.90393	0.82913	1.95844	1.79633	0.34558	2.59342	1.55031	17.6012	17.9695	0.0049	2.71142	3.83942	0.40061	0.0	2.26533	0.001	5.37581	0.0	2.92162	10.07338	0.75502	6.06301	4.86638	2.40289	0.13876	0.11048	2.68155	0.0	0.91356	3.97997	4.13567	18.68806	0.00132	0.58784	0.0	2.62024	1.94312	3.16994	2.69605	1.94011	20.25078	6.1548	11.94442	3.07865	0.20192	0.35224	0.0	0.13542	2.00037	0.78687	1.10715	6.57671	3.95362	0.46488	3.45623	1.30001	0.0021	0.00771	8.24193	5.34545	0.00372	11.6962	0.0	6.6639	5.83909	0.24372	3.89695	0.19592	1.23961	0.37926	3.33357	0.0	1.36914	3.28311	0.09351	3.02136	3.08246	10.12861	3.08669	5.75968	6.1413	1.0469	1.51405	6.95556	1.30853	0.74104	2.20597	0.97725	5.81149	1.78629	0.09952	6.13197	0.0	2.87529	0.00624	0.51403	7.37537	1.30947	3.88122	0.03075	7.09751	0.0	3.29008	3.79178	0.00394	0.42614	0.92251	0.03619	0.97483	10.9362	0.57963	0.19669	0.0	0.69062	0.00145	0.25447	0.11295	0.67998	3.13764	1.64356	0.31101	0.34394	8.69316	1.33257	0.33126	5.06983	3.9622
s__Faecalibacterium_prausnitzii	0	2.17484	2.14348	8.49778	5.65231	2.11201	3.28699	4.7475	14.28655	3.9073	7.31903	6.17215	4.32613	0.69957	6.37292	10.73913	1.58543	16.05593	2.29451	4.87576	4.24299	5.01912	4.29921	3.99662	4.00903	3.74393	4.69858	11.38931	1.82025	9.43422	3.23585	5.26868	7.13772	3.51121	6.1729	4.15969	3.63436	3.19138	9.29411	5.31634	3.20192	3.97759	5.25827	11.37689	5.79367	7.0165	1.08193	6.10547	6.33074	4.08811	2.32415	5.6115	6.22122	9.6852	8.05985	7.14622	1.44486	6.79595	3.06105	9.32541	2.09126	7.97581	4.55156	7.81725	8.67471	2.88533	7.21486	6.98902	5.88983	5.73447	4.88312	8.01088	6.15103	1.63098	4.39148	5.64747	10.30352	2.60987	2.37328	3.30102	4.39046	3.31267	14.65345	1.26836	5.44794	9.36155	0.0	0.01356	11.94577	7.03945	3.32665	6.24506	2.2181	3.70181	1.29317	6.87193	1.95087	5.31556	11.04262	8.69945	0.6233	9.37443	3.73279	6.37957	2.52795	0.89801	4.26468	0.99791	1.92026	1.37222	10.08878	11.11025	0.68778	15.02211	3.0571	13.70393	12.50836	3.66993	1.69632	3.2071	12.7415	5.01705	3.25515	5.29379	7.69964	7.061	4.06417	4.26551	1.66429	5.61607	3.32057	5.27496	6.96118	10.14178	5.19578	6.42745	3.5748	5.97837	2.065	4.02837	2.45931	3.78163	3.30064	4.21907	1.0583	2.95598	4.60366	5.33941	1.87973	1.88981	7.4192	1.70348	4.06947	2.24881	0.91483	5.16152	6.8628	1.21494	13.83429	18.92718	4.6166	10.06343	2.26397	4.4511	2.59282	4.57101	5.06574	3.00601	9.36925	5.12703	3.40544	5.47761	7.50781	10.66313	7.7917	1.57614	3.25632	4.19121	4.87833	1.94225	5.11872	4.14039	5.70214	0.94359	3.44159	14.96317	4.87764	14.49338	4.16184	3.17873	6.24702	8.03239	6.58942	7.59897	4.38098	2.68815	9.68423	10.18093	4.66164	5.20571	0.0045	5.6719	17.93705	3.22514	4.99478	7.57323	8.12074	2.62337	9.38532	0.44741	5.84836	3.29479	3.02793	7.40026	7.9755	9.13997	2.52304	10.64029	6.35858	4.10707	5.05518	12.03231	0.00605	7.3619	8.86571	15.87705	3.5565	14.95144	2.84315	10.76701	3.01159	3.94065	11.48062	4.04292	4.8223	5.11645	0.0	9.42394	9.23587	4.77991	1.33	6.24106	10.17515	10.49733	12.08017	12.61314	8.02758	6.71643	2.27893	7.75974	11.25721	2.55186	12.01598	6.27211	17.31264	5.98289	11.53116	15.3741	7.49347	9.66697	7.10354	2.14906	11.17641	3.64402	8.38658	2.26749	4.14823	0.5109	5.42419	10.32828	2.83597	3.52566	11.60234	5.18301	5.08061	20.38937	5.92924	9.51877	0.00112	6.17161	4.33983	14.58932	2.16252	6.90464	8.15521	9.93184	8.07715	8.60424	9.05307	1.40375	7.10862	7.60107	4.29882
s__Butyrivibrio_crossotus	0	2.11625	0.0	0.0	0.0	8.53348	8.413	0.40651	0.0	0.21812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82526	0.0	0.0	0.0	0.0	0.0	10.18648	0.0	2.1703	0.0	0.0	0.0	6.22122	29.03073	0.0	3.90637	0.0	0.0	0.0	0.0	0.0	0.0	2.27747	0.0	1.98899	1.74643	24.54443	0.0	0.0	0.0	0.0	0.0	24.75706	0.0	3.30028	7.98849	4.01953	7.36605	0.0	0.0	0.0	4.80031	4.17788	0.0	0.0	10.64209	0.0	4.15933	0.0	0.0	0.0	9.22383	26.53127	0.0	0.0	0.0	0.0	27.10974	0.0	9.19687	4.90942	0.42513	18.90156	0.0	29.57558	0.0	0.15856	0.0	0.0	0.0	0.0	0.0	6.52073	0.0	0.00262	0.00023	0.0	14.47122	11.21222	0.01029	18.36402	0.0	0.00272	0.0	0.0	0.0	0.01817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.09944	0.0	4.64054	1.94879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96633	9.8832	4.73496	0.0	0.0	0.03683	12.67996	0.0	33.20412	0.00039	0.01478	0.0	0.0	0.0	0.22258	0.0	24.25487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.10156	0.0	0.0	14.49272	6.13334	0.0	0.0	0.0	0.0	4.43227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.47492	1.85638	13.23836	26.1285	0.0	4.15438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.81872	0.00993	0.0	0.0	0.0	0.0	10.81233	0.0	0.0	0.0	12.2729	0.0	0.0	0.0	2.51831	0.0	0.0	0.0	0.50603	0.0	0.0	0.0	0.0	2.92613	0.0	0.15367	0.0	0.0	0.0	0.0	3.40271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03786	32.13488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00243	2.18813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.98142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.67311	0.0	11.80595	0.8749	0.05309	0.0	0.72914	0.0	0.0	0.0	0.0	0.0	0.91528	0.0	9.98563	12.42717	0.0	0.0	0.0	13.28608	0.0	0.01906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	6.91394	10.16796	0.0	5.86494	0.0	0.00818	0.0	0.06876	0.0	18.85651	0.0	0.0
s__Ruminococcus_bromii	0	1.87591	0.0	4.67886	3.26105	0.29986	1.83725	4.44874	2.029	0.13228	0.0	1.40363	6.36963	0.0	2.60137	0.0	2.11221	3.32866	0.0	2.2962	1.25357	0.65622	5.34933	6.69909	2.01615	2.79381	0.47378	2.09737	0.95405	13.66877	2.81106	0.12234	2.3498	0.0	3.60752	0.00255	0.0	1.26463	0.0	2.81953	1.53856	2.17099	3.40973	0.0	0.0	0.0	2.43778	3.82027	0.0	0.85335	0.0	4.06533	3.94172	0.0	0.0	0.0	0.91696	0.0	0.64318	0.0	0.0	17.3981	0.61458	0.0	0.0	7.11095	0.0	1.41786	0.0	0.0	0.0	0.0	4.80404	0.0	1.1143	0.42941	0.00383	2.93346	10.03937	0.0	1.62477	1.34413	4.49659	0.0	0.41158	2.76339	0.0	7.15258	0.02438	1.31083	0.42623	0.00962	1.47986	0.00101	0.0	0.1162	2.47876	0.07673	4.22117	5.0552	28.1094	5.54703	0.06636	0.0	3.44928	1.65658	2.6759	0.0	0.0	5.24958	3.18264	0.98578	0.0	1.64505	5.0963	0.35486	6.05497	0.0	0.56549	0.0	0.0	3.40113	0.66108	5.97466	0.0	0.0	0.0	3.72327	0.3868	0.31465	4.30132	0.0	3.58391	0.0	1.42928	2.01844	0.63232	3.18301	6.32181	1.22536	4.61742	2.39075	1.81839	3.62372	0.0	0.0	2.41958	3.58412	4.70369	0.0	0.49922	10.97099	0.35373	3.65977	1.25967	5.22747	2.06251	1.20813	2.31911	0.0	4.70844	4.83173	0.0	0.03863	2.85211	0.40515	2.60777	0.0	0.00116	1.27419	1.63127	3.60394	2.95544	1.91062	4.41746	0.00159	3.50845	3.71502	0.97792	0.0	0.0	1.09747	4.13002	0.0	0.0	7.77612	0.54272	0.19585	0.59972	0.5968	2.46531	0.43074	1.86902	3.56685	0.78586	7.14388	0.74266	3.16294	3.83694	0.00434	3.13284	0.16891	0.0	1.27319	0.0	0.0	0.0	2.45508	0.0	2.7566	0.3578	2.87474	0.00634	10.19796	0.0	2.59343	1.65639	1.5097	5.72637	0.75076	0.0	1.1122	0.0	0.0	2.11149	7.26029	0.0	0.0	0.0	3.5724	0.00727	0.54477	2.06096	1.80926	0.62568	0.0	0.0	3.001	0.29223	0.00112	1.47231	1.73843	3.38085	0.04179	1.22774	0.0	3.38207	5.09294	0.16641	1.18474	0.0	8.57933	3.93008	0.11884	0.0	0.9147	1.05344	1.18601	2.75616	0.0	3.32984	0.66856	0.00475	2.67409	2.89287	0.0	3.2333	1.69797	1.98876	3.20264	0.00146	0.2881	7.28683	0.00626	11.88049	0.0	7.29877	0.0	1.46862	0.0	0.0	2.12605	5.18749	5.27404	1.92314	3.39513	9.60539	5.96158	0.00892	0.68041	3.68961	0.0	0.0
s__Eubacterium_eligens	0	1.50059	0.007	2.61586	0.0	0.01017	0.7996	2.94747	1.72916	0.56686	0.0	0.07673	1.39824	0.41951	2.36042	0.0	2.0408	0.86061	0.0	2.1202	0.0	16.49026	0.64884	1.70727	1.54952	0.33121	1.81337	0.17194	0.34711	0.97626	0.10385	2.0397	7.55337	2.44194	12.08612	7.13449	0.9327	4.73669	1.53688	0.40575	0.45129	0.0	0.0	3.77525	2.67931	2.71617	0.0	0.13269	0.6154	0.20524	4.39794	6.0664	1.91041	1.15401	4.32903	1.09718	1.54888	0.0	2.24331	4.39186	3.83582	2.09256	0.0	0.92905	0.14216	3.05686	0.40453	0.31467	0.73347	1.89912	1.5512	0.0	1.43731	0.0	2.25159	1.95471	6.59832	1.56746	5.14162	2.74525	3.39429	2.72659	0.0	0.32246	0.0	0.94669	0.0	0.0	2.49629	5.11971	7.45243	0.00181	0.0	3.22413	0.31042	0.63354	0.28398	2.52599	2.77352	1.44505	0.34631	3.28127	4.48844	0.02875	0.37685	0.58084	1.18136	0.00533	0.0	0.0	5.38169	1.0902	0.0	8.5872	2.28676	0.88452	0.42005	0.0	0.36092	9.50901	4.87519	0.10642	1.41818	2.06981	2.53983	0.0	0.0	1.96284	0.29269	0.01115	0.65522	0.18753	0.05442	3.33376	0.30538	4.02471	0.22429	0.39059	0.0	2.94437	3.2935	3.26174	2.71056	6.2102	6.74819	0.19122	5.45293	3.32337	0.0	2.00541	1.7287	0.17577	13.80964	2.26122	0.0	1.17605	0.0	3.81449	0.31871	0.72657	0.94784	0.54644	0.21485	4.34494	0.0	0.07474	1.79126	5.83035	0.26909	1.14233	2.97758	1.85924	7.25975	0.0	1.55577	0.0	0.0	0.52915	0.0	0.0	4.10767	8.99157	2.26492	0.0	0.91372	0.0	0.15312	3.57515	0.0	0.42052	6.11493	0.36324	5.78247	0.38823	1.12628	0.2531	2.01815	0.0	0.0	12.41691	5.32609	2.03391	0.66788	2.92686	0.09701	1.03137	0.07103	0.0	0.0	0.0	0.6258	0.04409	1.90211	3.31347	2.55126	4.47116	1.41606	3.50914	0.31946	0.02817	1.21132	0.52747	0.0	0.59239	1.65163	1.46401	0.23333	1.83591	0.0	2.49089	1.23203	2.18815	3.28202	0.66297	0.162	0.42535	1.23711	5.32021	1.25554	0.90896	0.43215	1.36786	0.50744	2.89733	12.50423	3.7859	0.7088	0.55641	3.56814	0.43368	1.27147	1.0662	1.31894	4.53597	12.22588	2.16754	6.48265	0.20323	2.22239	3.45093	0.43579	0.8537	0.68842	0.1275	1.14198	0.79883	0.0	4.09927	6.99756	0.7133	2.83376	5.15883	0.68563	0.64237	0.81306	0.76808	0.65014	3.46381	0.0	7.89414	0.04901	0.95506	0.03312	1.46522	0.9474	0.0	0.0	1.20322	5.23268	2.02553	0.80787	2.10041	0.0
s__Alistipes_putredinis	0	0.93191	3.35848	0.0	1.06974	0.17162	5.30662	2.17586	4.21411	1.42518	3.38814	4.49957	7.41902	6.43505	7.99088	0.05648	3.99996	9.93183	0.02889	8.28926	4.9126	2.39138	3.20353	2.62333	8.54608	2.77696	0.0	8.74758	13.8122	0.00762	0.00242	2.24285	6.34567	1.0077	3.03028	0.02097	0.05026	2.86163	3.46086	0.0	4.36724	8.17063	10.88838	3.60838	0.0	2.56234	5.65589	9.05488	0.00423	3.87383	2.07046	6.09415	0.0	0.0	3.99454	5.05017	3.43969	5.84944	0.0	4.93423	0.0	0.01935	0.13363	3.68845	5.22369	6.61665	3.36055	0.0	6.12163	6.0984	4.05248	0.02232	0.78307	0.0	4.86137	2.45586	5.30128	0.0696	1.24129	3.45175	9.88548	3.33801	11.07395	0.38403	4.51572	3.63644	0.0	0.0	4.05004	7.80697	2.82898	3.05814	0.0	3.1365	7.86452	0.09645	7.75155	1.10852	5.64744	2.27554	1.19769	5.56315	0.86329	2.22447	2.30683	2.88773	0.91037	1.64836	2.55955	4.81837	0.01997	0.30447	0.01448	4.23022	6.33696	0.44807	7.61456	1.91932	1.95368	2.49212	2.66349	5.4269	4.10941	4.83357	0.2294	3.58175	6.09117	8.19933	0.0889	1.54663	0.10535	0.00631	4.0727	5.03974	9.82358	0.96779	0.06222	3.29847	4.61919	3.33227	7.96144	0.04204	0.0	2.32175	2.36665	2.94863	1.91423	2.67994	9.05599	1.63486	0.46508	4.68183	1.87197	5.46285	0.0	5.28171	10.14118	0.0	0.0	5.2882	11.15147	1.45355	1.45787	3.27091	0.0	4.95482	2.47859	3.0257	3.15383	1.89382	0.4539	3.28903	0.0	4.93006	5.45891	1.71144	0.0	2.37553	2.20992	3.69059	2.48311	9.52113	6.23174	4.32441	5.19138	6.68997	0.00085	0.12985	3.93518	3.98545	2.3034	9.80473	0.028	9.92155	0.32338	10.52767	3.17514	4.78788	8.38812	0.07158	4.86045	11.90112	9.13945	0.12036	0.00025	0.0	6.47115	0.01716	0.0	5.03432	0.81441	7.6728	0.03535	2.79101	2.1423	4.87299	1.89927	9.33698	3.19418	4.28384	0.0	0.0	0.00081	0.15649	0.0	1.84695	2.2091	0.0007	0.05917	0.0	4.46304	0.01949	3.84358	0.10138	2.17916	2.89224	0.0	2.67699	0.46148	3.01401	18.07255	0.03829	4.76082	2.30714	0.04427	4.47767	2.17838	5.29554	0.93814	5.21728	1.71835	11.59251	4.08342	7.547	0.0	4.11555	0.0	4.40363	0.0	5.19034	2.82601	0.02384	0.01845	3.1501	0.07813	10.7717	2.97016	10.27941	2.14831	1.12283	2.84175	1.21053	4.80455	1.94495	8.95489	2.31758	1.62769	2.62679	0.0	6.64945	17.56538	4.59518	0.60797	0.59336	9.33186	5.25677	12.12144	10.81229	0.01453	0.00559	3.63278	6.25728	6.05667
s__Bacteroides_vulgatus	0	0.64903	6.03926	5.45399	0.05947	1.11282	1.72071	5.18789	11.76748	2.27821	14.41963	4.25668	0.0797	3.06393	6.52767	7.76706	22.39326	11.40893	10.17628	15.62783	0.0	10.12246	0.0	1.28743	0.0	6.61249	5.32236	9.20855	4.92341	0.66593	1.09305	2.92354	13.94208	2.03831	14.83249	1.94041	14.39771	6.53129	20.71927	0.0	7.19161	11.49898	17.72344	16.73694	11.54389	2.15734	3.80672	8.38716	11.68875	1.32249	0.04888	3.72698	0.00089	0.0	2.96767	7.16882	3.18041	11.21819	8.38755	3.83943	1.76978	0.0	2.0681	1.00511	3.99705	1.60733	0.0	41.51623	3.29318	4.20331	3.32113	16.78168	0.12375	0.0	1.53163	21.16288	0.00129	0.58662	2.50368	11.09493	11.33649	10.13917	2.92729	4.94897	5.84851	0.12413	0.00244	5.93187	1.58924	1.66786	6.0029	8.37635	13.13948	6.65639	11.13611	0.55065	17.53261	3.82533	6.85372	2.1763	4.76942	0.98221	5.56049	0.28011	7.00416	0.00771	1.65729	7.46847	23.99209	27.95415	15.63496	9.20404	34.9146	3.01104	4.13039	9.20886	0.22795	11.75436	1.49369	24.14215	12.84772	0.00054	2.95613	0.0	0.8404	0.00572	0.00438	13.67636	1.34516	0.30351	0.19633	0.00125	28.65044	7.59293	8.44489	2.69117	0.05418	13.91333	1.79731	0.95852	4.35828	0.43134	3.32668	3.29966	0.14944	3.2741	4.27143	11.64348	13.12396	2.13232	0.93323	0.0	7.03038	2.87821	25.83777	4.71733	12.70735	7.30153	0.0	0.78207	7.02647	4.96191	0.39971	6.28143	0.00141	16.67171	4.63756	2.88153	0.01978	7.71264	4.35373	7.42697	3.86052	10.73224	12.08659	1.75028	11.999	12.98361	4.30052	19.08189	1.742	21.3249	18.82259	24.49251	0.00207	4.54401	0.71378	6.36569	0.0	3.51981	6.54572	1.5599	18.38932	16.67572	0.84269	4.46693	0.0	3.96747	3.9842	27.79536	1.64882	1.01354	0.55318	0.70563	0.0002	0.01625	0.0	0.0093	0.0	5.31016	0.48892	7.60055	0.04677	3.04399	12.61836	3.47217	0.55731	4.63193	8.88105	30.28351	3.48727	0.31522	0.0	1.48195	14.41767	3.66789	7.9166	0.01339	7.09482	0.0	1.38736	2.09389	6.69643	1.43311	3.13857	1.63313	0.0	9.3965	3.4979	1.83928	2.50556	0.1319	4.96453	7.95997	0.00635	0.0021	14.0369	1.80231	2.22024	0.00159	7.68433	1.20129	3.17284	0.03962	3.95486	0.56268	8.06559	4.5444	4.77136	13.22248	7.88361	2.32325	0.74454	6.70679	1.33406	0.06314	7.58035	1.79288	3.76767	4.04046	1.48292	0.00381	6.2113	2.27967	10.68314	0.92146	2.15316	2.62882	8.52242	14.24789	5.06539	2.1119	0.76167	5.43801	7.93685	4.67953	9.57172	1.42578	0.00405	15.66758	1.96814	5.74283	22.26002
