clade_name	NCBI_tax_id	DLF005-IE	DLM006-IE	DOM005-IE	DOM017-IE	MH0192	MH0221	MH0222	MH0234	MH0238	MH0245	MH0246	MH0252	MH0259	MH0260	MH0261	MH0262	MH0264	MH0265	MH0266	MH0268	MH0270	MH0271	MH0280	MH0281	MH0283	MH0284	MH0290	MH0293	MH0297	MH0298	MH0299	MH0301	MH0303	MH0308	MH0309	MH0310	MH0311	MH0314	MH0315	MH0319	MH0323	MH0325	MH0326	MH0327	MH0328	MH0329	MH0330	MH0332	MH0334	MH0335	MH0336	MH0337	MH0338	MH0339	MH0340	MH0341	MH0342	MH0343	MH0345	MH0346	MH0347	MH0348	MH0349	MH0350	MH0351	MH0354	MH0355	MH0356	MH0357	MH0358	MH0359	MH0360	MH0361	MH0362	MH0363	MH0364	MH0365	MH0366	MH0367	MH0368	MH0369	MH0370	MH0371	MH0372	MH0373	MH0374	MH0375	MH0376	MH0377	MH0378	MH0379	MH0381	MH0382	MH0383	MH0384	MH0385	MH0386	MH0387	MH0388	MH0389	MH0390	MH0391	MH0392	MH0393	MH0394	MH0395	MH0396	MH0397	MH0398	MH0399	MH0400	MH0401	MH0402	NLF002-IE	NLF009-IE	NLM009-IE	NLM025-IE	NOF002-IE	NOF007-IE	NOF013-IE	O2.CD1-0-PT	O2.CD1-0	O2.CD2-0-PT	O2.CD2-0	O2.CD3-0-PT	O2.UC1-1	O2.UC11-1	O2.UC12-1	O2.UC13-1	O2.UC14-1	O2.UC15-0	O2.UC15-1	O2.UC15-2	O2.UC16-1	O2.UC17-1	O2.UC18-1	O2.UC19-1	O2.UC2-1	O2.UC20-1	O2.UC21-1	O2.UC22-1	O2.UC23-1	O2.UC24-1	O2.UC26-1	O2.UC27-1	O2.UC28-0	O2.UC28-1	O2.UC28-2	O2.UC29-1	O2.UC3-1	O2.UC30-1	O2.UC31-1	O2.UC32-1	O2.UC35-1	O2.UC36-0	O2.UC36-1	O2.UC37-1	O2.UC38-1	O2.UC4-1	O2.UC40-1	O2.UC41-1	O2.UC43-1	O2.UC44-1	O2.UC46-1	O2.UC47-1	O2.UC48-1	O2.UC5-1	O2.UC6-0	O2.UC6-1	O2.UC6-2	O2.UC7-0	O2.UC7-1	O2.UC8-0	O2.UC8-1	O2.UC8-2	O2.UC9-1	V1.CD1-0-PN	V1.CD1-0-PT	V1.CD1-3-PN	V1.CD12-3	V1.CD2-0-PN	V1.CD2-0-PT	V1.CD20-0	V1.CD3-0-PN	V1.CD3-0-PT	V1.CD3-3-PN	V1.CD32-0	V1.CD32-4	V1.CD37-4	V1.CD4-0-PN	V1.CD4-0-PT	V1.CD40-0	V1.CD43-0	V1.CD44-0	V1.CD44-4	V1.CD45-0	V1.CD46-0	V1.CD48-0	V1.CD49-0	V1.CD5-0-PN	V1.CD50-0	V1.CD51-0	V1.CD52-0	V1.CD53-0	V1.CD54-0	V1.CD55-0	V1.CD6-0-PN	V1.CD6-0-PT	V1.CD7-0-PN	V1.CD8-0-PN	V1.FI01	V1.FI02	V1.FI03	V1.FI04	V1.FI05	V1.FI06	V1.FI07	V1.FI08	V1.FI09	V1.FI10	V1.FI11	V1.FI12	V1.FI13	V1.FI14	V1.FI15	V1.FI16	V1.FI17	V1.FI18	V1.FI19	V1.FI20	V1.FI21	V1.FI22	V1.FI23	V1.FI24	V1.FI25	V1.FI26	V1.FI27	V1.FI28	V1.FI29	V1.FI30	V1.FI31	V1.FI32	V1.FI33	V1.FI34	V1.FI35	V1.FI36	V1.FI37	V1.UC22-1	V1.UC38-4	V1.UC39-4	V1.UC40-1	V1.UC47-4	V1.UC54-4	V1.UC56-1	V1.UC58-4	V1.UC59-0	V1.UC59-4	V1.UC60-0	V1.UC63-0	V1.UC64-0
s__Bacteroides_plebeius	0	18.03689	0.00126	0.0	0.00544	0.0	0.0	0.44833	2.45916	4.71908	2.54767	0.0	0.0	0.0	1.90407	0.0	0.0	0.65844	0.00057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73712	0.0	0.0	0.0	1.27355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41226	0.0	0.0	0.0	0.16718	0.0	0.0	0.0	0.0	0.0	0.0	0.00145	12.98762	14.30277	0.0	0.16245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39093	0.0	0.0	0.0	0.21382	0.27393	4.40712	0.0	0.0	0.0	0.0	1.58904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91575	0.0	0.0	0.0	0.003	2.69577	0.00046	0.01132	0.0	0.0	0.0	0.0	0.0	0.0	10.91704	0.01493	0.0	4.5145	0.00114	0.00296	2.08396	5.05684	0.00472	6.56212	7.41545	0.0	6.81067	0.01762	0.0	0.0	4.57564	5.71151	0.00033	0.0	0.00184	0.0	0.0	0.0	0.00411	18.41377	0.02704	10.81787	0.0	0.00597	0.0	0.0	0.0	0.00022	2.50258	0.0	0.00201	4.79987	6.76563	0.005	13.37959	15.08309	23.12632	16.62957	12.63257	0.0	0.00263	23.65426	5.63037	0.01568	0.0	1.52801	0.00088	4.29015	0.03097	0.0	0.0	0.03266	0.0	0.00741	0.0	6.77376	15.87354	0.00501	0.0	0.0	0.68655	29.58713	0.14069	0.50072	0.0	0.00632	0.0037	0.0	0.0	0.0	0.01972	8.68541	0.00397	3.68094	0.00462	6.43095	0.0263	0.0	0.0	15.31093	0.019	24.69874	10.21038	0.02691	12.82158	0.00055	0.00454	0.02531	0.00431	1.12837	8.37911	0.0	0.0	0.0	0.0	0.001	0.0	1.01255	0.0	0.0	0.0	0.0	0.08091	0.0	0.23897	1.43081	0.0	0.00179	0.0	2.20701	0.0	0.0	0.0	0.0	1.34788	0.00169	2.54709	0.0029	0.35603	0.0	0.0	24.16134	0.0	1.92476	0.0	7.84804	0.06353	11.72223	0.0098
s__Bacteroides_caccae	0	11.33318	0.00454	0.02297	0.00386	0.8082	0.0	0.42865	1.65189	1.48954	0.0	2.34254	0.91151	0.0	0.04257	0.0	15.51154	0.01078	0.21207	1.6386	0.0	1.79855	1.92084	3.2425	1.72607	0.03631	0.10643	0.0	1.1921	1.82418	0.0	0.23506	0.0	0.83183	1.47343	0.0	1.38097	4.31124	1.4015	0.0	1.68701	1.86249	0.0	2.60598	16.1258	0.59433	0.73955	0.03432	0.0	0.52958	0.0	0.0	0.0	0.61623	8.18914	3.25987	0.0	1.13891	0.0	0.15486	0.0	5.71041	4.25433	1.72803	1.96029	3.80105	0.0	0.08195	0.0	0.0	0.0	6.6223	0.0	3.53066	1.27486	0.95692	3.9544	0.96679	1.03417	0.77125	0.0	0.74746	0.0	0.0	16.60807	3.99059	3.14641	1.93916	0.0	1.8967	1.5214	0.0	1.18855	0.0	0.0	0.0	0.0	0.0	0.76828	2.14154	0.25395	0.7712	2.27965	4.28684	0.0	0.0	1.45076	0.0	0.0	3.16833	0.28572	0.0	1.19402	0.0	0.0	1.83114	0.0003	0.73295	0.0	1.78422	0.0	1.41716	0.00239	1.99945	0.47059	0.0	3.13483	1.2136	0.5041	0.04243	0.27254	0.0	0.0	0.0	0.00776	0.36343	0.06153	0.0	0.2866	0.0	2.39202	0.71698	0.0	0.08699	2.98631	0.0	0.90018	1.75169	0.34752	8.22915	0.85201	0.07579	0.92282	0.72284	0.6782	0.68775	3.9708	0.0	0.48327	0.0	0.18172	2.39309	0.00048	1.0	5.08813	6.12847	0.40191	0.0	0.25513	1.06919	0.78846	0.0	0.0	0.78966	0.92548	1.37201	0.89051	1.74725	0.0	4.26996	0.0	1.77525	0.93068	0.0	0.00077	0.00102	0.0	0.00012	0.0	0.24184	0.0	0.00097	0.7996	0.54774	0.038	0.08256	0.472	0.0	0.0	1.40381	0.0	1.89956	0.0	0.73807	0.0	1.75154	1.17701	0.0	0.59538	0.0	0.0804	1.50847	2.8232	0.00558	2.3655	3.29546	0.02211	0.0	0.24608	0.01873	6.36775	0.81319	1.52162	0.66431	0.52111	0.49283	0.0	2.21377	0.49354	0.0	0.55965	0.0	1.41653	0.0	0.1384	0.0	0.0	0.29243	1.32324	0.00819	3.57786	0.06261	1.26958	0.0	0.16295	0.14409	1.53415	0.20883	0.8159	0.7825	6.31484	0.55042	0.48043	0.81209	0.23178	0.84916	11.8368	0.0	0.0086	2.18481	1.6472
s__Faecalibacterium_prausnitzii	0	7.7818	3.75201	1.29415	2.47257	1.75161	0.00492	8.25399	14.53335	6.09983	10.8352	6.58249	4.88976	12.0848	5.3123	2.38431	1.04504	2.37916	17.74921	7.40577	5.56731	15.22721	9.85371	7.35521	1.07317	5.2481	4.35689	4.63364	9.87095	6.77685	9.96816	2.35466	0.00152	10.41087	2.46722	4.89714	5.05133	0.32042	7.71137	4.97445	2.91228	17.77322	5.18335	10.33712	1.03884	1.81238	7.74332	3.63681	2.54938	7.78262	1.16628	1.20573	8.34321	2.75916	1.45727	2.82635	0.74378	1.14534	1.34565	23.60166	11.74149	1.63675	0.0	2.64528	7.73982	3.43539	2.44653	7.73445	7.56509	4.01665	0.60323	2.69256	6.73112	7.33435	4.45334	12.00696	10.40294	6.36955	0.96564	4.13599	3.53618	5.72251	0.0	5.42695	0.29027	1.36285	4.69798	4.8557	4.88487	16.77091	4.18482	4.60475	5.77533	0.83731	2.2745	4.3345	4.91844	10.75878	3.81045	6.62508	0.16525	5.14696	8.57391	6.76947	2.83716	2.15233	7.80351	5.42463	10.46711	9.06462	4.51093	9.01752	5.20936	6.43729	8.59539	12.42438	3.84071	8.30463	2.51783	5.89003	6.51111	0.00112	2.19169	0.0	5.40232	0.0	0.67656	7.38375	7.23042	6.79903	3.86332	2.71015	10.67452	7.67404	7.74777	2.20022	9.10104	3.51935	10.3245	6.08895	3.8602	14.38556	8.18812	3.69584	0.00075	11.63575	5.59745	3.53373	4.84194	2.56155	3.6921	5.9617	5.12327	9.2998	3.63167	21.32036	7.44954	3.4185	3.31288	6.9727	10.75961	8.71097	2.58488	13.54352	2.91195	2.95935	13.09586	2.45979	9.53893	12.27865	10.24263	9.63952	6.38487	11.75971	15.2016	14.79668	11.99981	4.13951	2.97797	5.73663	0.01152	2.96326	0.0	0.01273	0.0055	0.00623	0.0	0.01437	0.00179	0.00047	1.91335	0.0	6.06132	7.06723	0.01659	0.0	5.02953	6.91793	0.01304	1.20649	0.0	3.64264	11.66554	4.49222	0.00828	0.01571	8.73419	13.43318	2.78244	0.00101	6.06418	7.99687	2.79902	1.15314	2.92784	0.17954	4.97154	12.56441	8.77935	9.72362	0.80067	2.18915	7.5173	2.12147	2.6134	5.29028	10.34906	0.46858	0.01235	0.39469	6.71116	0.00485	0.00207	0.0	1.36986	8.0919	2.86439	9.9684	17.66935	18.88813	6.55691	6.12506	3.77246	0.0	0.0083	0.38203	1.98922	11.09871	5.31514	0.52382	8.56892	13.5266	8.7342	2.82724	7.6947	2.03567	2.7673	16.62372	4.79998	5.00963	3.3194
s__Eubacterium_rectale	0	6.45108	13.13925	0.01265	9.81465	4.75883	0.00485	15.53172	3.84535	1.10485	2.20481	0.06453	0.10171	10.46779	0.21275	0.01947	0.10775	0.61913	0.04533	2.08037	3.22255	0.20259	1.40743	0.0	3.06497	2.45042	0.3235	3.26718	5.57566	7.76639	3.55499	2.36618	10.97786	0.0	1.2118	1.86489	0.07157	5.81631	22.57185	0.02854	1.03048	0.1785	1.55449	19.66214	3.15172	0.02416	0.32317	4.07872	2.8215	5.25757	0.0	1.38979	6.74284	0.04101	0.01295	0.03563	1.80909	2.76444	2.51159	2.5145	7.645	1.58382	0.05096	0.31824	0.0	0.03242	8.53829	0.03865	10.89289	0.27252	0.0	0.0	0.0	9.75115	0.0	0.01646	0.01114	0.70534	0.00089	4.23984	3.96636	8.74705	0.0	2.38924	2.21104	0.02198	0.42811	3.7811	3.99291	0.10519	0.17073	0.17447	6.70304	0.55333	0.44205	1.91633	0.033	2.44024	12.91049	0.64627	0.0	0.0	0.32952	0.29051	0.16134	0.00705	5.71022	1.20823	4.56557	1.9873	0.01047	7.90281	1.70516	0.17181	0.0	1.78118	0.93718	1.43917	0.00081	0.00704	0.0	0.3987	4.07397	0.0013	0.01465	4.69206	0.40435	0.12233	6.01257	0.89846	5.11983	0.39182	6.18584	4.00405	2.023	0.35807	2.51725	0.0	6.60413	2.69872	1.39527	4.7202	0.67943	0.44732	0.0	0.9656	0.98978	1.47356	1.0272	0.00331	0.17653	2.46842	13.88836	0.54715	3.42918	1.31437	0.92497	2.53776	3.70645	0.25733	1.8215	0.00843	0.43884	1.75727	10.99716	0.53514	1.03582	1.47285	12.46348	2.57983	3.83076	0.0	4.48706	5.54781	2.66182	7.81386	6.56738	11.83773	0.73003	8.13735	8.19898	0.0	0.0	0.0	0.02833	0.0	0.0	5.5323	0.57323	0.0	0.62418	0.0	4.35422	2.34928	0.03108	0.00324	0.55076	0.0	6.12907	0.26516	0.0	0.33351	5.53535	1.27853	0.00164	0.01028	3.4167	0.12038	0.08353	0.00414	0.93527	0.06436	0.70239	9.02484	0.02266	0.53582	0.1906	0.88129	0.08137	4.3362	0.00247	1.96051	3.53089	2.14433	0.34265	1.81545	2.86025	0.07657	0.01993	3.03155	6.32972	0.01198	2.80697	16.38197	0.06638	0.28217	4.2308	0.00342	0.06444	0.00602	0.01409	0.03891	3.71822	0.0	0.0129	5.78445	0.0	5.92979	3.68763	0.0148	0.03117	6.39087	0.18475	3.63965	0.00553	1.1921	0.65633	5.79859	10.1571	1.22909	19.31463
s__Eubacterium_siraeum	0	4.71171	13.36701	0.01609	0.0	0.0	0.0	0.03465	1.0245	2.04076	0.95906	0.0	0.02924	1.04037	0.0	0.00051	0.48708	1.35304	2.46771	0.03161	6.61996	0.84832	0.0	0.14326	5.3508	0.01471	0.07133	0.15616	3.76614	0.06954	0.38966	0.03647	0.04751	0.13369	0.92394	7.90606	3.52969	0.06679	4.52194	0.97469	0.01778	0.00765	0.04418	2.74743	0.0	12.31947	0.42821	3.01973	0.0	1.02228	0.0	0.01259	0.61428	0.18037	1.2078	13.49471	0.0	0.02976	0.0	0.00949	0.0	0.04492	0.0	5.10025	0.05501	0.0	0.00026	1.64423	7.21413	0.00025	0.0	3.50402	4.69131	1.67876	2.57241	0.25557	0.43167	0.00295	0.74615	0.22339	0.02386	0.80161	0.0	0.38409	0.0	3.53324	5.50058	0.14175	0.05384	0.12992	0.84703	7.41689	0.28113	1.03595	1.1057	4.51702	0.01842	2.32882	0.0	0.05173	16.54343	0.282	0.13632	2.6256	0.1013	3.26933	0.0	0.49582	0.21813	0.11744	5.83426	0.08154	0.09265	0.04581	0.0	0.17359	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	6.52337	1.73812	0.00445	6.32231	6.77885	1.57847	0.0	0.20072	0.02528	0.53483	0.0	0.46501	0.00441	0.0	0.01729	1.4599	0.01385	0.57762	0.37617	0.0	0.04136	0.50363	6.43663	0.75529	0.67195	1.81157	0.98792	9.52079	1.10106	0.01641	0.0	0.0	0.0	5.11775	0.06444	6.41875	0.16351	0.0	0.71661	0.0	0.0	1.61303	0.01489	0.01347	0.47416	0.25974	0.04808	0.0287	0.02269	0.06478	0.52233	0.00846	1.50892	0.0083	0.20246	0.00404	0.0	0.0	0.00339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19969	0.0	0.0	0.0	0.03269	0.0	0.00255	1.39069	0.0	0.1498	0.3235	0.01955	0.0	0.00275	2.16789	0.0	11.736	0.0	2.16237	0.90533	1.62615	0.01681	1.19368	0.0	0.09418	0.0	0.0	0.01073	0.0	0.02178	0.18367	0.0	0.23356	0.91123	0.40339	0.34053	0.00495	0.0	2.80189	0.0	0.0	0.0	0.56853	0.19936	0.79123	0.0	0.85069	0.0068	0.00436	2.61101	0.0	0.0	0.0	0.0	0.00665	0.00607	2.2597	0.00275	0.12294	0.66526	0.01694	0.0	0.0	1.93662	0.04901	0.0	0.74731	0.0	0.96489
s__Ruminococcus_bicirculans	0	4.49441	0.0	0.0	0.0	0.34007	0.0	0.57412	2.71751	0.0	0.10099	0.0	0.0	0.54297	0.05627	0.04931	0.11649	0.03579	0.0	0.36626	0.08307	4.63973	1.20948	0.03075	0.0	0.12527	0.2119	0.12213	0.48989	3.41248	0.32292	0.46024	0.0	1.92735	0.0	0.0	0.48961	0.0	0.52915	1.04114	0.0	1.31016	1.75174	0.02329	0.0	0.0	0.06497	0.05211	0.0	2.70857	0.0	0.08489	0.0	0.54677	0.0	0.0	0.0	0.21457	0.51952	0.26526	0.0	2.22806	0.0	0.31361	1.04334	0.0	0.0	0.0	0.90909	0.0	0.0	0.0	0.0	0.0	0.24761	0.61168	0.54674	0.54475	0.00466	3.28339	1.83617	0.07191	0.0	0.59405	0.04132	0.0	0.14	0.0	0.80015	0.40244	0.19591	0.31692	4.91706	2.53649	0.0	0.06509	0.0	0.33386	0.21588	0.87352	0.0	0.04897	0.0	0.05862	0.0	0.03317	0.30096	1.75416	0.21117	0.41391	0.00682	0.0056	0.0546	0.07611	0.34296	0.0	0.0	0.71147	0.30936	0.24896	0.0	0.0	3.59833	0.0	0.0	0.0	0.0	0.0	0.0	0.09207	0.76501	0.0	0.0	0.0	2.54305	0.0	0.03273	0.02035	1.16227	0.89188	4.28399	7.5753	0.51186	1.42547	0.0	0.53484	0.1975	1.04861	0.24973	0.07808	0.15166	0.87114	0.09157	0.47724	0.94658	1.13585	0.14466	0.46451	0.0	0.0	0.03929	0.01414	0.00294	1.39983	0.0005	1.8276	0.22413	0.0	0.0	0.0	0.0	0.0	0.0	0.87716	1.21267	2.24668	0.68076	0.0	0.84238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07418	0.0	0.04544	0.0	0.0	0.0	0.34069	0.30345	0.41291	0.59789	0.0	0.76427	3.05002	0.71977	0.0	0.0	0.0	1.76186	0.0	0.0	0.08399	1.33501	0.0	0.24109	0.21417	0.58775	0.87376	0.27298	0.0	0.02777	0.0	0.01011	0.12242	0.0	0.0	0.23745	0.23817	0.0333	0.00658	2.52873	2.49792	0.0	0.00033	0.0	0.21374	0.09889	0.39885	0.0	0.18904	0.25635	0.7865	0.00061	4.46892	0.00049	0.00171	0.0	6.25231	1.08389	0.0101	0.0	0.0	0.35176	0.09067	0.0	0.0	0.34085	0.42147	0.0	0.0	1.21708	1.88915
s__Coprococcus_eutactus	0	4.13231	0.0	0.0	0.0	0.0	0.0	0.00047	6.34065	1.72017	0.09477	0.0	0.73796	0.2872	0.21327	0.0	0.0	0.0	0.17861	0.0	0.35855	0.00132	0.0	0.0	0.0	0.0	0.0	0.17455	0.0	0.0	0.00051	0.0	0.0	1.08675	8.40276	0.0	0.0	0.19533	0.0	1.68688	0.0	0.0	0.0	1.69383	0.0	0.0	0.0	0.0	0.0	5.24429	0.0	0.1685	0.60599	0.0	0.00576	0.83849	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.28582	2.32698	0.0	0.0	0.86079	0.0	0.0	0.0	0.0	0.24327	0.0	1.03354	5.5976	1.21359	0.0	2.65243	0.00766	7.57231	0.00028	0.0	0.00015	0.15362	0.0	0.12333	0.0	0.0	1.067	0.0	0.0	0.0	0.0	3.93752	1.33388	0.01402	4.70228	0.0	0.0	0.0	0.0	0.00295	0.94816	0.0	1.39725	0.0	4.18684	0.0	2.05595	0.31958	0.0	0.829	0.14598	0.0	0.25043	0.0	0.02535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2145	0.0	7.74335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63451	0.0	0.0	3.63349	0.0	0.0	0.0	0.0	0.0	0.0	0.00316	0.19177	0.45019	0.0	0.6576	0.0	0.28599	0.0	0.0	0.0	0.0	0.0	0.01161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01082	0.0	0.0	0.83541	0.02027	7.56423	0.00282	0.00103	0.43801	0.00323	0.0	0.0	0.0	4.3637	0.0	0.0	0.00217	0.00359	3.28763	0.18783	0.0	1.70097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.78949	0.00489	0.00557	7.78561	11.79808	0.01914	0.72525	5.07688	0.00232	0.0	0.0	0.0	0.0	0.0	7.63653	0.00854	0.0	0.0	0.55756	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0
s__Bacteroides_coprocola	0	3.96489	0.0	0.0	0.0	0.18599	0.0	0.0	0.0	0.03559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96304	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55139	0.0	0.08106	0.0	0.0	0.0	0.0	2.50941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89202	0.0	0.0	0.0	0.0	5.74134	0.0008	1.52669	0.18701	6.56047	0.92587	1.92622	0.0	0.33676	2.07374	0.0	1.78575	0.00243	0.0	0.0	4.24129	0.32869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3369	0.0	8.02491	0.0	0.00016	0.0	0.0	0.0	0.0	0.13875	0.0	0.0	1.83755	1.9432	0.79971	1.50647	7.02897	3.39871	8.46438	6.26536	0.0	0.0	0.00551	0.01089	1.48179	1.81421	0.17967	0.0	3.58553	0.0	4.59142	0.0	0.0	0.00556	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0425	5.1466	0.0	0.18746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77168	0.41602	0.00871	0.0	0.0	0.0	5.11959	0.00957	1.82755	0.00704	4.76233	0.00025	0.75465	0.0	0.0	0.0	0.0	0.00017	0.6854	3.43889	1.76597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29654	0.0	1.89439	0.00216	1.97765	0.12468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80288	0.0	0.00094	1.97424	0.0	0.0	0.0	0.0	0.01815	4.71556	2.5282
s__Bacteroides_uniformis	0	3.71622	2.50987	0.0	10.31491	2.21951	31.2204	1.006	5.35844	3.57277	2.84703	15.95006	8.1797	0.0	0.64716	1.24251	3.52264	0.32639	5.28975	30.91891	13.72748	2.37081	11.97962	3.6663	9.45591	0.22989	0.4996	7.97715	12.57397	19.59983	9.03586	0.86381	4.63132	1.21339	4.61928	14.73736	36.45201	20.84721	0.0	3.71608	4.02109	1.75056	5.75011	8.06102	26.26387	2.18785	9.13664	8.92943	25.33741	6.15375	24.31831	0.69553	0.00482	0.89489	1.23258	19.61621	2.71362	7.98607	18.71442	0.58535	17.27399	8.38972	4.41772	0.70375	5.65853	8.03035	1.2756	1.30602	4.25389	0.97187	7.31716	7.47725	10.61475	20.19686	8.83302	3.63521	6.50941	3.80429	0.0737	10.72498	6.87659	8.10559	25.29982	8.72074	6.8902	7.08615	0.25936	20.80997	4.86264	5.28401	16.69089	20.05457	2.09496	1.79315	0.39069	2.05089	1.3305	3.46752	7.65944	11.66311	8.35119	6.83434	1.42047	1.01008	7.64259	6.52277	6.92803	2.20691	0.0	10.99748	5.61871	0.08302	0.82358	0.51857	3.58186	13.11222	0.04164	0.38862	26.87201	14.44849	11.01043	5.77052	6.41992	4.3665	0.06962	8.65378	0.89203	2.3472	2.34957	2.7868	4.88582	16.14174	0.97632	0.3736	1.76739	0.83039	3.25706	0.0	1.10885	3.35827	15.3659	5.24955	10.09654	0.2409	2.91639	9.07222	4.8531	9.15187	1.38717	10.34587	17.71135	3.34747	7.29171	3.57129	14.73799	4.85894	20.73428	13.12267	3.0573	10.71124	2.36637	8.50918	0.07454	2.18959	3.2568	6.05544	4.54055	3.49775	0.71504	3.01988	2.9616	6.12147	7.92838	3.19247	5.17945	4.55436	3.48123	16.91204	14.87811	10.48475	8.24268	7.65318	3.11316	2.44122	0.01314	0.00986	8.14028	1.58086	2.29686	33.00171	23.01354	0.00682	0.21809	2.05158	0.31968	0.20827	0.26587	0.00704	0.00677	5.28559	0.0	4.53009	3.38522	13.46414	9.76319	0.71941	1.94128	3.29015	1.66125	0.00234	3.1413	5.98503	5.24633	5.25799	14.69695	17.1307	6.25871	2.76974	3.29351	0.87342	0.00611	8.61833	4.49328	10.17393	2.16865	4.16679	2.63639	2.59091	8.13621	21.70526	2.19079	14.52582	7.53724	19.11809	20.1758	20.5269	3.33341	1.89811	9.18135	0.01122	3.05925	0.74435	1.60895	0.81388	11.20125	9.47589	6.4865	2.35273	4.25	2.84405	4.87977	5.43725	5.54913	18.82044	0.33565	9.1651	15.15259	5.76604	4.79395	2.84153	6.24112
